,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,577851052.0,576612245.0,574335396.0,572130932.0,
Share Issued,577851052.0,576612245.0,574335396.0,572130932.0,
Net Debt,26499000000.0,23912000000.0,24773000000.0,21494000000.0,
Total Debt,26556000000.0,24023000000.0,24910000000.0,21654000000.0,
Tangible Book Value,6892000000.0,6837000000.0,4819000000.0,4548000000.0,
Invested Capital,39066000000.0,36478000000.0,35347000000.0,31820000000.0,
Working Capital,-2292000000.0,-2221000000.0,-2818000000.0,-1543000000.0,
Net Tangible Assets,6892000000.0,6837000000.0,4819000000.0,4548000000.0,
Capital Lease Obligations,,,,6000000.0,13000000.0
Common Stock Equity,12510000000.0,12455000000.0,10437000000.0,10166000000.0,
Total Capitalization,38018000000.0,34951000000.0,33322000000.0,31369000000.0,
Total Equity Gross Minority Interest,13926000000.0,13720000000.0,10916000000.0,10643000000.0,
Minority Interest,1416000000.0,1265000000.0,479000000.0,477000000.0,
Stockholders Equity,12510000000.0,12455000000.0,10437000000.0,10166000000.0,
Gains Losses Not Affecting Retained Earnings,-14000000.0,-14000000.0,-17000000.0,-14000000.0,
Other Equity Adjustments,-14000000.0,-14000000.0,-17000000.0,-14000000.0,
Retained Earnings,35000000.0,43000000.0,-97000000.0,-1199000000.0,
Additional Paid In Capital,12431000000.0,12368000000.0,10494000000.0,11322000000.0,
Capital Stock,58000000.0,58000000.0,57000000.0,57000000.0,
Common Stock,58000000.0,58000000.0,57000000.0,57000000.0,
Total Liabilities Net Minority Interest,41978000000.0,38324000000.0,37851000000.0,35465000000.0,
Total Non Current Liabilities Net Minority Interest,36707000000.0,33327000000.0,32465000000.0,31507000000.0,
Other Non Current Liabilities,2513000000.0,2525000000.0,2173000000.0,1920000000.0,
Employee Benefits,1469000000.0,1698000000.0,1663000000.0,2335000000.0,
Non Current Pension And Other Postretirement Benefit Plans,1469000000.0,1698000000.0,1663000000.0,2335000000.0,
Non Current Deferred Liabilities,6032000000.0,5613000000.0,4530000000.0,4202000000.0,
Non Current Deferred Taxes Liabilities,6032000000.0,5613000000.0,4530000000.0,4202000000.0,
Long Term Debt And Capital Lease Obligation,25508000000.0,22496000000.0,22885000000.0,21203000000.0,
Long Term Debt,25508000000.0,22496000000.0,22885000000.0,21203000000.0,
Current Liabilities,5271000000.0,4997000000.0,5386000000.0,3958000000.0,
Other Current Liabilities,287000000.0,216000000.0,241000000.0,364000000.0,
Current Deferred Liabilities,250000000.0,233000000.0,227000000.0,223000000.0,
Current Deferred Revenue,250000000.0,233000000.0,227000000.0,223000000.0,
Current Debt And Capital Lease Obligation,1048000000.0,1527000000.0,2025000000.0,451000000.0,
Current Capital Lease Obligation,,,,6000000.0,13000000.0
Current Debt,1048000000.0,1527000000.0,2025000000.0,451000000.0,
Other Current Borrowings,,977000000.0,1250000000.0,445000000.0,1593000000.0
Line Of Credit,,550000000.0,775000000.0,,
Pensionand Other Post Retirement Benefit Plans Current,286000000.0,205000000.0,304000000.0,272000000.0,
Payables And Accrued Expenses,3400000000.0,2816000000.0,2589000000.0,2648000000.0,
Current Accrued Expenses,373000000.0,269000000.0,292000000.0,254000000.0,
Interest Payable,373000000.0,269000000.0,292000000.0,254000000.0,
Payables,3027000000.0,2547000000.0,2297000000.0,2394000000.0,
Dividends Payable,257000000.0,245000000.0,235000000.0,223000000.0,
Total Tax Payable,768000000.0,727000000.0,700000000.0,668000000.0,
Accounts Payable,2002000000.0,1575000000.0,1362000000.0,1503000000.0,
Total Assets,55904000000.0,52044000000.0,48767000000.0,46108000000.0,
Total Non Current Assets,52925000000.0,49268000000.0,46199000000.0,43693000000.0,
Other Non Current Assets,1424000000.0,1279000000.0,1137000000.0,1135000000.0,
Investments And Advances,641000000.0,652000000.0,663000000.0,622000000.0,
Other Investments,641000000.0,652000000.0,663000000.0,622000000.0,
Goodwill And Other Intangible Assets,5618000000.0,5618000000.0,5618000000.0,5618000000.0,
Goodwill,5618000000.0,5618000000.0,5618000000.0,5618000000.0,
Net PPE,44413000000.0,41102000000.0,38412000000.0,36285000000.0,
Accumulated Depreciation,-15189000000.0,-14548000000.0,-13811000000.0,-13258000000.0,
Gross PPE,59602000000.0,55650000000.0,52223000000.0,49543000000.0,
Construction In Progress,3389000000.0,2754000000.0,2116000000.0,1693000000.0,
Current Assets,2979000000.0,2776000000.0,2568000000.0,2415000000.0,
Other Current Assets,282000000.0,240000000.0,293000000.0,217000000.0,
Restricted Cash,42000000.0,43000000.0,42000000.0,46000000.0,
Prepaid Assets,,,,217000000.0,187000000.0
Inventory,577000000.0,549000000.0,512000000.0,421000000.0,
Receivables,2021000000.0,1833000000.0,1584000000.0,1571000000.0,
Receivables Adjustments Allowances,-57000000.0,-55000000.0,-64000000.0,-137000000.0,
Other Receivables,295000000.0,303000000.0,266000000.0,253000000.0,
Accounts Receivable,939000000.0,867000000.0,717000000.0,674000000.0,
Allowance For Doubtful Accounts Receivable,,,,-137000000.0,-159000000.0
Gross Accounts Receivable,,867000000.0,717000000.0,674000000.0,1192000000.0
Cash Cash Equivalents And Short Term Investments,57000000.0,111000000.0,137000000.0,160000000.0,
Cash And Cash Equivalents,57000000.0,111000000.0,137000000.0,160000000.0,
