period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,3979646060,3948597360,4010694760,2,3765000000,0.056999996
+1q,3565867940,3565867940,3565867940,1,3380000000,0.055
0y,15087289790,14480000000,15914000000,7,15090000000,-0.0002
+1y,15745474150,15050000000,16643000000,7,15087289790,0.0436
