,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-26922000.0,2234957.020057,-30559572.573464,-9459800.0,-5854463.66782,
Tax Rate For Calcs,0.21,0.17192,0.317008,0.203,0.169204,
Normalized EBITDA,582100000.0,625200000.0,672100000.0,596200000.0,649100000.0,
Total Unusual Items,-128200000.0,13000000.0,-96400000.0,-46600000.0,-34600000.0,
Total Unusual Items Excluding Goodwill,-128200000.0,13000000.0,-96400000.0,-46600000.0,-34600000.0,
Net Income From Continuing Operation Net Minority Interest,139300000.0,230900000.0,152800000.0,182000000.0,239500000.0,
Reconciled Depreciation,284000000.0,283600000.0,271800000.0,254400000.0,263600000.0,
Reconciled Cost Of Revenue,686100000.0,452200000.0,481000000.0,446400000.0,480700000.0,
EBITDA,453900000.0,638200000.0,575700000.0,549600000.0,614500000.0,
EBIT,169900000.0,354600000.0,303900000.0,295200000.0,350900000.0,
Net Interest Income,-71900000.0,-75400000.0,-79300000.0,-66200000.0,-61900000.0,
Interest Expense,71900000.0,75400000.0,79300000.0,66200000.0,61900000.0,
Normalized Income,240578000.0,220134957.020057,218640427.426536,219140200.0,268245536.33218,
Net Income From Continuing And Discontinued Operation,139300000.0,230900000.0,152800000.0,182000000.0,239500000.0,
Total Expenses,1961100000.0,1663100000.0,1680900000.0,1570200000.0,1599700000.0,
Total Operating Income As Reported,154500000.0,351300000.0,300000000.0,292300000.0,389000000.0,
Diluted Average Shares,,198800000.0,198300000.0,199700000.0,199900000.0,203000000.0
Basic Average Shares,,198100000.0,197900000.0,198900000.0,199100000.0,202300000.0
Diluted EPS,,1.16,0.77,0.91,1.2,1.23
Basic EPS,,1.17,0.77,0.92,1.2,1.23
Diluted NI Availto Com Stockholders,139300000.0,230900000.0,152800000.0,182000000.0,239500000.0,
Net Income Common Stockholders,139300000.0,230900000.0,152800000.0,182000000.0,239500000.0,
Net Income,139300000.0,230900000.0,152800000.0,182000000.0,239500000.0,
Minority Interests,1500000.0,-300000.0,-600000.0,-600000.0,-700000.0,
Net Income Including Noncontrolling Interests,137900000.0,231200000.0,153400000.0,182600000.0,240100000.0,
Net Income Continuous Operations,137900000.0,231200000.0,153400000.0,182600000.0,240100000.0,
Tax Provision,-39900000.0,48000000.0,71200000.0,46500000.0,48900000.0,
Pretax Income,98000000.0,279200000.0,224600000.0,229000000.0,289000000.0,
Other Income Expense,-112800000.0,16300000.0,-92500000.0,-43700000.0,-72700000.0,
Other Non Operating Income Expenses,15400000.0,3300000.0,3900000.0,2900000.0,-38100000.0,
Special Income Charges,-128200000.0,13000000.0,-96400000.0,-46600000.0,-34600000.0,
Restructuring And Mergern Acquisition,128200000.0,-13000000.0,96400000.0,46600000.0,34600000.0,
Net Non Operating Interest Income Expense,-71900000.0,-75400000.0,-79300000.0,-66200000.0,-61900000.0,
Interest Expense Non Operating,71900000.0,75400000.0,79300000.0,66200000.0,61900000.0,
Operating Income,282600000.0,338300000.0,396400000.0,338900000.0,423500000.0,
Operating Expense,1168700000.0,1103800000.0,1088700000.0,1020400000.0,1013000000.0,
Depreciation Amortization Depletion Income Statement,177700000.0,176500000.0,160600000.0,151000000.0,157600000.0,
Depreciation And Amortization In Income Statement,177700000.0,176500000.0,160600000.0,151000000.0,157600000.0,
Amortization,177700000.0,176500000.0,160600000.0,151000000.0,157600000.0,
Amortization Of Intangibles Income Statement,177700000.0,176500000.0,160600000.0,151000000.0,157600000.0,
Research And Development,118700000.0,115900000.0,113300000.0,110600000.0,108500000.0,
Selling General And Administration,872300000.0,811400000.0,814800000.0,758800000.0,746900000.0,
Gross Profit,1451300000.0,1442100000.0,1485100000.0,1359300000.0,1436500000.0,
Cost Of Revenue,792400000.0,559300000.0,592200000.0,549800000.0,586700000.0,
Total Revenue,2243700000.0,2001400000.0,2077300000.0,1909100000.0,2023200000.0,
Operating Revenue,2719600000.0,1840100000.0,1912700000.0,1909100000.0,2488800000.0,
