period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2069416210,2050000000,2099400000,22,1909100000,0.084
+1q,2146171960,2121450700,2165363620,22,2077300000,0.0332
0y,8556728520,8468000000,8720000000,25,8231500000,0.0395
+1y,8865149680,8700000000,8993480000,23,8556728520,0.036
