address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,marketState,shortName,longName,displayName,trailingPegRatio
Thurgauerstrasse 34,Zurich,8050,Switzerland,41 44 316 1717,https://www.amcor.com,Packaging & Containers,packaging-containers,Packaging & Containers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"Amcor plc, together with its subsidiaries, engages in the production and sale of packaging products in Europe, North America, Latin America, and the Asia Pacific. The company operates in two segments, Global Flexible Packaging Solutions and Global Rigid Packaging Solutions. The Global Flexible Packaging Solutions segment develops and supplies flexible packaging products, including polymer resin, aluminum, and fiber based flexible packaging products to the food and beverage, medical and pharmaceutical, fresh produce, snack food, personal care, and other industries. The Global Rigid Packaging Solutions segment manufactures rigid packaging containers, closures, dispensing and pharma devices, and related products for the food and beverage applications. The company sells its products through its direct sales force. The company was incorporated in 1926 and is headquartered in Zurich, Switzerland.",77000,"[{'maxAge': 1, 'name': 'Mr. Peter  Konieczny Dip Eng, MBA, MSc Mech Eng', 'age': 59, 'title': 'CEO & Director', 'yearBorn': 1966, 'fiscalYear': 2025, 'totalPay': 3581407, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Susana  Suarez-Gonzalez Ph.D.', 'age': 55, 'title': 'Executive VP & Chief Human Resources Officer', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 1772542, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ian G. Wilson LLB (Hons), LLM', 'age': 67, 'title': 'Executive Vice President of Strategic Development', 'yearBorn': 1958, 'fiscalYear': 2025, 'totalPay': 1628032, 'exercisedValue': 93088, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael  John Casamento BBus (Acct), CPA, GradCert Mktg, MBA', 'age': 54, 'title': 'Advisor', 'yearBorn': 1971, 'fiscalYear': 2025, 'totalPay': 2461792, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. L. Frederick Stephan', 'age': 60, 'title': 'Chief Operating Officer of Global Flexible Packaging Solutions', 'yearBorn': 1965, 'fiscalYear': 2025, 'totalPay': 1682252, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Stephen R. Scherger', 'age': 61, 'title': 'CFO & Executive VP', 'yearBorn': 1964, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Tracey  Whitehead', 'title': 'Global Head of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Deborah M. Rasin J.D.', 'age': 58, 'title': 'Executive VP & General Counsel', 'yearBorn': 1967, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ernesto  Duran', 'title': 'Head of Global Communications', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Laurel  Spencer', 'title': 'Senior Vice President of Global Sales and Marketing', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",8,4,4,8,6,1775001600,1767139200,[],86400,2,39.81,39.51,38.565,39.76,39.81,39.51,38.565,39.76,2.6,6.51,1771977600,1.9267,4.78,0.708,29.086466,8.78853,1053210,1053210,6652547,5698920,5698920,38.61,38.61,400,300,17874237440,18449484401,37.95,50.94,68.05,29.0,0.91153234,44.405,43.46195,2.575,0.06468224,USD,False,33553498112,0.03039,459855135,462045690,30729313,26459272,1770940800,1773360000,0.0665,0.0028799998,0.70125,6.02,0.0716,462045690,25.184,1.5360944,1751241600,1782777600,1767139200,0.086,596000000,1.33,4.40176,1:5,1768435200,1.711,11.794,-0.07094514,0.32693863,0.65,1771977600,EQUITY,38.685,63.0,43.0,52.32833,52.47,1.69231,buy,12,1057000000,2.289,2844999936,16158000128,0.641,1.301,19608999936,138.731,48.423,0.03909,0.07734,3712000000,446249984,1600999936,-0.321,0.681,0.1893,0.14509,0.08295,USD,AMCR,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,True,1337088600000,[],1775578507,NYQ,finmb_401715,America/New_York,EDT,-14400000,us_market,False,-2.825923,38.685,-1.125,38.565 - 39.76,NYSE,6652547,0.7350006,0.019367605,37.95 - 50.94,-12.254997,-0.2405771,-7.0945144,1773705600,1770152400,1777579200,1777579200,1770152400,1770152400,True,1.33,4.40176,3.97492,9.732271,-5.7199974,-0.12881427,-4.776947,-0.10991102,15,0,1.7 - Buy,False,REGULAR,Amcor plc,Amcor plc,Amcor,0.4951
