,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-11-30,SCHWAB STRATEGIC TRUST-Schwab US Dividend Equity ETF,0.028499998,13183114,509988783,0.0124
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,11639470,450272912,0.0232
2,2025-12-31,UNDISCOVERED MANAGERS Fd.S-Undiscovered Managers Behavioral Value Fd.,0.020599999,9497763,367420974,0.0596
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,5959648,230548991,-0.005
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,5875392,227289547,0.0017
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,5436096,210295381,-0.0185
6,2026-01-31,Federated Hermes Eqy. Fd.s-Federated Hermes Strategic Value Dividend F,0.0116,5382095,208206352,0.1873
7,2026-01-31,Capital Income Builder,0.0109,5023615,194338553,0.1314
8,2026-02-28,SPDR SERIES TRUST-State Street SPDR S&P Dividend ETF,0.0097,4501102,174125137,0.0002
9,2026-01-31,HARTFORD MUTUAL FUNDS INC/CT-THE HARTFORD DIVIDEND AND GROWTH FUND,0.0089,4122127,159464488,1.0
