period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,5721690440,5400605000,5973000000,11,3333000000,0.71669996
+1q,5934047850,5597000000,6195900000,11,5082000000,0.16770001
0y,22927259260,22315000000,23767100000,20,15009000000,0.5276
+1y,23340414530,22701422050,24563800000,20,22927259260,0.018
