period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,3845213000,3809370000,3890640000,8,3741000000,0.0279
+1q,3952709500,3926562000,3981000000,8,3839000000,0.0296
0y,15551768450,15415124000,15671673000,14,15124000000,0.028299998
+1y,15959190880,15776000000,16146949140,13,15551768450,0.026199998
