,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,2811500000.0,2775000000.0,2088900000.0,1212200000.0,
Repurchase Of Capital Stock,-1481300000.0,-1280800000.0,-669300000.0,-1200200000.0,
Repayment Of Debt,-159100000.0,-507500000.0,-754600000.0,-9600000.0,
Issuance Of Debt,0.0,498500000.0,699200000.0,0.0,
Capital Expenditure,-383000000.0,-370600000.0,-300700000.0,-291800000.0,
Interest Paid Supplemental Data,222000000.0,233300000.0,217400000.0,218000000.0,
Income Tax Paid Supplemental Data,647100000.0,717200000.0,526100000.0,321300000.0,
End Cash Position,1763300000.0,1590100000.0,1095300000.0,1220500000.0,
Beginning Cash Position,1590100000.0,1095300000.0,1220500000.0,2159200000.0,
Effect Of Exchange Rate Changes,114500000.0,-67300000.0,7700000.0,-50100000.0,
Changes In Cash,58700000.0,562100000.0,-132900000.0,-888600000.0,
Financing Cash Flow,-2495800000.0,-2020600000.0,-1350300000.0,-1852200000.0,
Cash From Discontinued Financing Activities,,,,,0.0
Cash Flow From Continuing Financing Activities,-2495800000.0,-2020600000.0,-1350300000.0,-1852200000.0,
Net Other Financing Charges,-30700000.0,-20200000.0,-19300000.0,-24800000.0,
Proceeds From Stock Option Exercised,12600000.0,46900000.0,79300000.0,2600000.0,
Cash Dividends Paid,-837300000.0,-757500000.0,-683700000.0,-620200000.0,
Common Stock Dividend Paid,-837300000.0,-757500000.0,-683700000.0,-620200000.0,
Net Common Stock Issuance,-1481300000.0,-1280800000.0,-669300000.0,-1200200000.0,
Common Stock Payments,-1481300000.0,-1280800000.0,-669300000.0,-1200200000.0,
Net Issuance Payments Of Debt,-159100000.0,-9000000.0,-57300000.0,-9600000.0,
Net Short Term Debt Issuance,0.0,0.0,-1900000.0,0.0,
Net Long Term Debt Issuance,-159100000.0,-9000000.0,-55400000.0,-9600000.0,
Long Term Debt Payments,-159100000.0,-507500000.0,-754600000.0,-9600000.0,
Long Term Debt Issuance,0.0,498500000.0,699200000.0,0.0,
Investing Cash Flow,-640000000.0,-562900000.0,-1172200000.0,-540400000.0,
Cash From Discontinued Investing Activities,,0.0,0.0,-600000.0,0.0
Cash Flow From Continuing Investing Activities,-640000000.0,-562900000.0,-1172200000.0,-539800000.0,
Net Other Investing Changes,-1600000.0,-16700000.0,-17900000.0,-23000000.0,
Net Investment Purchase And Sale,0.0,0.0,0.0,0.0,
Sale Of Investment,0.0,450000000.0,0.0,0.0,
Purchase Of Investment,0.0,-450000000.0,0.0,0.0,
Net Business Purchase And Sale,-276000000.0,-180300000.0,-862800000.0,-234700000.0,
Purchase Of Business,-276000000.0,-180300000.0,-862800000.0,-234700000.0,
Net PPE Purchase And Sale,20600000.0,4700000.0,9200000.0,9700000.0,
Sale Of PPE,20600000.0,4700000.0,9200000.0,9700000.0,
Capital Expenditure Reported,-383000000.0,-370600000.0,-300700000.0,-291800000.0,
Operating Cash Flow,3194500000.0,3145600000.0,2389600000.0,1504000000.0,
Cash From Discontinued Operating Activities,-25900000.0,-32100000.0,-37200000.0,-194700000.0,
Cash Flow From Continuing Operating Activities,3220400000.0,3177700000.0,2426800000.0,1698700000.0,
Change In Working Capital,-281600000.0,238900000.0,-72800000.0,-550100000.0,
Change In Other Current Liabilities,171800000.0,318500000.0,411300000.0,60900000.0,
Change In Other Current Assets,-304800000.0,-162400000.0,-152300000.0,-116800000.0,
Change In Payables And Accrued Expense,-2600000.0,100900000.0,-125300000.0,317900000.0,
Change In Payable,-2600000.0,100900000.0,-125300000.0,317900000.0,
Change In Account Payable,-2600000.0,100900000.0,-125300000.0,317900000.0,
Change In Inventory,-84800000.0,162500000.0,-96400000.0,-466700000.0,
Change In Receivables,-61200000.0,-180600000.0,-110100000.0,-345400000.0,
Other Non Cash Items,31600000.0,-178300000.0,-32700000.0,17100000.0,
Stock Based Compensation,86600000.0,82900000.0,64300000.0,56300000.0,
Depreciation Amortization Depletion,376300000.0,379400000.0,348100000.0,323600000.0,
Depreciation And Amortization,376300000.0,379400000.0,348100000.0,323600000.0,
Operating Gains Losses,34800000.0,40600000.0,51000000.0,55600000.0,
Pension And Employee Benefit Expense,34800000.0,40600000.0,51000000.0,55600000.0,
Net Income From Continuing Operations,2972700000.0,2614200000.0,2068900000.0,1796200000.0,
