,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Blackrock Inc.,0.1015,22475105,9653506852,-0.0094
1,2025-12-31,Vanguard Group Inc,0.090500005,20020321,8599128055,0.0097
2,2025-12-31,JPMORGAN CHASE & CO,0.0743,16436623,7059858130,-0.4706
3,2025-12-31,"FMR, LLC",0.0495,10957503,4706466568,-0.0401
4,2025-12-31,State Street Corporation,0.045700002,10113123,4343788479,0.0061000003
5,2025-12-31,"Geode Capital Management, LLC",0.0229,5071072,2178126789,0.0028
6,2025-12-31,Morgan Stanley,0.0228,5055421,2171404372,-0.0072000003
7,2025-12-31,NORGES BANK,0.0135,2988500,1283620487,-0.036
8,2025-12-31,Nordea Investment Management AB,0.0117,2586506,1110956028,0.029000001
9,2025-12-31,Northern Trust Corporation,0.0116,2560933,1099971914,-0.0137
