address1,address2,city,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,marketState,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,longName,corporateActions,regularMarketTime,hasPrePostMarketData,firstTradeDateMilliseconds,displayName,trailingPegRatio
170/175 Lakeview Drive,Airside Business Park,Swords,Ireland,353 1 870 7400,https://www.tranetechnologies.com,Building Products & Equipment,building-products-equipment,Building Products & Equipment,Industrials,industrials,Industrials,"Trane Technologies plc designs, manufactures, sells, and services of solutions for heating, ventilation, air conditioning, and custom and transport refrigeration. It offers air conditioners, exchangers, and handlers; airside and terminal devices; air sourced heat pumps; chillers; coils and condensers; auxiliary power, cold storage, and condensing units; controls contracting and commissioning, decarbonization programs, and gensets; dehumidifiers; energy and water efficiency programs; energy recovery ventilators and power solutions; energy storage; furnaces; home automation; humidifiers; HVAC performance-monitoring products; and indoor air quality assessments and related products for HVAC and transport solutions. The company also provides asset management, building management, bus air purification, bus and rail HVAC, container refrigeration, control, ductless, geothermal, data center and multi-pipe HVAC, package heating and cooling, rail refrigeration, residential air filtration, self and vehicle powered truck refrigeration, temporary heating and cooling, truck refrigeration, unitary, variable refrigerant flow, and trailer refrigeration systems. In addition, it offers industrial process refrigeration, installation contracting, lighting retrofit, medical grade refrigeration, refrigerant reclamation, renewable energy and storage, residential hybrid heating, telematics, thermostats/controls and associated digital, ventilation, and stationary cold storage solutions; packaged rooftop units; rate chambers; residential air filters; thermal energy storage; transport heater products; temperature freezers; energy infrastructure programs and management, repair and maintenance, smart and AI-enabled, and rental services; water source heat pumps; and aftermarket and OEM parts and supplies. The company was formerly known as Ingersoll-Rand Plc and changed its name to Trane Technologies plc in March 2020. The company was founded in 1885 and is headquartered in Swords, Ireland.",44000,"[{'maxAge': 1, 'name': 'Mr. David S. Regnery', 'age': 62, 'title': 'Chairman of the Board & CEO', 'yearBorn': 1963, 'fiscalYear': 2024, 'totalPay': 7024436, 'exercisedValue': 8312480, 'unexercisedValue': 64895508}, {'maxAge': 1, 'name': 'Mr. Christopher J. Kuehn', 'age': 52, 'title': 'Executive VP & CFO', 'yearBorn': 1973, 'fiscalYear': 2024, 'totalPay': 2905447, 'exercisedValue': 6050266, 'unexercisedValue': 14922444}, {'maxAge': 1, 'name': 'Mr. Donald E. Simmons', 'age': 52, 'title': 'Group President of Americas', 'yearBorn': 1973, 'fiscalYear': 2024, 'totalPay': 2044748, 'exercisedValue': 0, 'unexercisedValue': 4268214}, {'maxAge': 1, 'name': 'Ms. Elizabeth  Elwell', 'age': 51, 'title': 'VP, Chief Accounting Officer & Principal Accounting Officer', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mauro J. Atalla', 'age': 55, 'title': 'Senior VP, and Chief Technology & Sustainability Officer', 'yearBorn': 1970, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Zachary A. Nagle', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Victoria  Lazar J.D.', 'age': 58, 'title': 'SVP, General Counsel & Corporate Secretary', 'yearBorn': 1967, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Carrie Amendum Ruddy', 'title': 'Senior VP, Chief Communications & Marketing Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Mairead A. Magner', 'age': 46, 'title': 'Senior VP & Chief Human Resources Officer', 'yearBorn': 1979, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Allen W. Ge', 'title': 'Group President of Asia Pacific', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",2,5,1,6,3,1775001600,1735603200,http://investor.shareholder.com/ir/,[],86400,2,430.89,428.5,427.1123,432.6599,430.89,428.5,427.1123,432.6599,4.2,0.98,1780617600,0.2861,1.21,1.212,32.663116,25.534946,236317,236317,1566666,1313050,1313050,428.63,429.29,120,80,95241338880,94524216668,310.8,479.37,479.37,1.466493,4.4668317,435.2762,422.1115,3.76,0.008726125,USD,False,98222415872,0.13688,220771935,221331905,2759773,3618632,1770940800,1773360000,0.0125,0.00282,0.90357,2.27,0.0139,221739004,38.737,11.088107,1767139200,1798675200,1767139200,-0.022,2955599872,13.15,16.82087,1289:1000,1583107200,4.607,23.315,0.36699343,0.32693863,1.05,1772755200,EQUITY,429.52,560.0,394.0,479.5881,470.0,2.28,buy,21,1763299968,7.967,4212900096,5439799808,0.869,1.251,21321900032,63.247,95.614,0.11642,0.36956,7710199808,1935837440,3194500096,-0.005,0.056,0.36161,0.19759001,0.15502,USD,TT,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,REGULAR,15,0,2.3 - Buy,False,-1.3700256,427.1123 - 432.6599,NYSE,1566666,118.72,0.381982,310.8 - 479.37,-49.850006,-0.10399067,36.69934,1782777600,1769693400,1777465800,1777465800,1769698800,1769698800,True,13.15,16.82087,14.81094,29.000185,-5.7562256,-0.013224306,7.408478,0.017550997,NYQ,finmb_280944,America/New_York,EDT,-14400000,us_market,False,-0.3179525,429.52,Trane Technologies plc,Trane Technologies plc,[],1775579591,True,322151400000,Trane,2.0957
