Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-06-30,2026-06-05,"[datetime.date(2026, 4, 29)]",2.58,2.49,2.52299,4981000000,4721000000,4810486670
