,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-01-31,VANGUARD SPECIALIZED FUNDS-Vanguard Real Estate Index Fund,0.0363,21740332,558074324,0.0057
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0306,18325605,470418281,0.0011
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.023699999,14220781,365047449,0.0221
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0211,12672952,325314678,-0.0163
4,2025-12-31,COHEN & STEERS REAL ESTATE SECURITIES Fd. INC-Cohen & Steers Real Esta,0.014199999,8538030,219171230,-0.1458
5,2025-12-31,COHEN & STEERS Inst. REALTY SHARES INC-Cohen & Steers Inst. Realty Sha,0.013300001,7979337,204829581,-0.15
6,2025-12-31,COHEN & STEERS REALTY SHARES INC-Cohen & Steers Realty Shares,0.012200001,7336622,188331087,-0.19049999
7,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0121,7250093,186109887,-0.0104
8,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.012,7177345,184242446,0.0016
9,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0111,6628252,170147229,-0.0185
