period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,687508120,667433000,695639000,8,674479000,0.019299999
+1q,693106380,682649000,700452000,8,681401000,0.0172
0y,2782547340,2724389000,2814845000,11,2729296000,0.0195
+1y,2852516470,2776184000,2906000000,10,2782547340,0.0251
