address1,address2,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,hasPrePostMarketData,firstTradeDateMilliseconds,marketState,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,shortName,longName,displayName,trailingPegRatio
5420 LBJ Freeway,Suite 600,Dallas,TX,75240,United States,972 421 3600,https://www.invitationhomes.com,REIT - Residential,reit-residential,REIT - Residential,Real Estate,real-estate,Real Estate,"Invitation Homes is a leading owner and operator of single-family homes for lease, offering residents high quality homes in sought after neighborhoods across the United States. As of December 31, 2025, we wholly own 86,192 homes for lease, jointly own 8,006 homes for lease, and provide professional third-party property and asset management services for an additional 15,866 homes, all of which are primarily located in 16 core markets across the country. These homes help meet the needs of a growing share of Americans who count on the ease, flexibility, and savings of leasing. We provide our residents access to updated homes with features they value, as well as close proximity to jobs and good schools. The continued demand for our product proves that the choice and flexibility we offer are attractive to many people. We operate in markets with strong demand drivers, high barriers to entry, and high rent growth potential, primarily in the Western United States, Florida, and the Southeast United States. Through disciplined market and asset selection, as well as through strategic mergers and acquisitions, we designed our wholly and jointly owned portfolios to capture the operating benefits of local density as well as economies of scale that we believe cannot be readily replicated. Since our founding in 2012, we have built a proven, vertically integrated operating platform that enables us to effectively and efficiently acquire, renovate, lease, maintain, and manage both the homes we own and those we manage on behalf of others. The portfolio of homes we own average approximately 1,880 square feet with three to four bedrooms and two bathrooms, appealing to a resident base that we believe is less transitory than a typical multifamily resident. We invest in the upfront renovation of homes in our portfolio in order to address capital needs, reduce ongoing maintenance costs, and drive resident demand Invitation Homes Inc. was incorporated in 6th June 2012 in Maryland, USA.",1725,"[{'maxAge': 1, 'name': 'Mr. Dallas B. Tanner', 'age': 44, 'title': 'Co-Founder, CEO, President & Director', 'yearBorn': 1981, 'fiscalYear': 2025, 'totalPay': 3131289, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kimberly K. Norrell', 'title': 'Executive VP & Chief Accounting Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ryan  Judge', 'title': 'Senior VP & Head of Technology', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Scott  McLaughlin CPA', 'title': 'Senior Vice President of Investor Relations & Tax', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kristi  DesJarlais', 'title': 'Senior Vice President of Communications & Media Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Allison  Mullis', 'title': 'Executive VP & Chief Human Resources Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Greg Van Winkle', 'title': 'Senior Vice President of Corporate Strategy & Capital Markets', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Paul  Mauk', 'title': 'Senior Vice President of Portfolio Development', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Peter  DiLello', 'title': 'Senior Vice President of Investment Management Group', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",3,1,9,8,5,1775001600,1767139200,[],86400,2,25.47,25.37,25.37,25.71,25.47,25.37,25.37,25.71,1.2,4.7,1774483200,1.2188,2.88,0.816,26.744791,35.855934,829454,829454,6938756,6591000,6591000,25.65,25.67,500,1000,15645987840,15315845836,24.25,35.799,45.8,15.64,5.7570925,25.8886,28.49825,1.17,0.045936394,USD,False,23894892544,0.21632999,554035554,599446021,13714762,13230032,1770940800,1773360000,0.0225,0.00327,1.0481,1.91,0.0354,609386093,15.603,1.6455169,1767139200,1798675200,1767139200,0.01,586963968,0.96,0.71606,8.792,16.032,-0.16573864,0.32693863,0.3,1774483200,EQUITY,25.675,38.0,27.0,31.0,31.0,2.25,buy,21,144324992,0.237,1490493952,8431642112,0.848,2.423,2717689088,88.124,4.434,0.02486,0.060939997,1582972032,1086718208,1206230016,0.024,0.043,0.58247,0.54844004,0.26999,USD,INVH,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775579145,NYQ,finmb_415395909,America/New_York,EDT,-14400000,us_market,False,0.8048176,25.675,True,1485959400000,REGULAR,0.20499992,25.37 - 25.71,NYSE,6938756,1.4249992,0.058762856,24.25 - 35.799,-10.124001,-0.2828012,-16.573864,1776384000,1771448400,1777492800,1777492800,1771516800,1771516800,True,0.96,0.71606,0.66406,38.663673,-0.21360016,-0.008250742,-2.8232498,-0.09906749,15,0,2.3 - Buy,False,Invitation Homes Inc.,Invitation Homes Inc.,Invitation Homes,
