period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,4.72306,3.57,4.92,4.42,13,0.0686
+1q,4.3186,4.23,4.39436,4.0,13,0.0797
0y,17.62096,17.45,17.83,16.0,15,0.1013
+1y,19.63689,19.07,20.03,17.62096,14,0.1144
