,2025-09-30,2024-09-30,2023-09-30,2022-09-30,2021-09-30
Free Cash Flow,3207139000.0,2997512000.0,3452975000.0,2206770000.0,
Repurchase Of Capital Stock,-435471000.0,-1491367000.0,-1180728000.0,-483704000.0,
Repayment Of Debt,-133447038000.0,-70776818000.0,-78999244000.0,-5910897000.0,
Issuance Of Debt,136642706000.0,70391366000.0,78375986000.0,4987794000.0,
Issuance Of Capital Stock,,,,0.0,0.0
Capital Expenditure,-667981000.0,-487173000.0,-458359000.0,-496318000.0,
End Cash Position,4394549000.0,3297880000.0,2752889000.0,3593539000.0,
Other Cash Adjustment Outside Changein Cash,,0.0,0.0,-610000.0,-1751000.0
Beginning Cash Position,3297880000.0,2752889000.0,3593539000.0,3070128000.0,
Effect Of Exchange Rate Changes,-50272000.0,9396000.0,72759000.0,-57850000.0,
Changes In Cash,1146941000.0,535595000.0,-913409000.0,581871000.0,
Financing Cash Flow,2249114000.0,-2330994000.0,-2222278000.0,-1752780000.0,
Cash Flow From Continuing Financing Activities,2249114000.0,-2330994000.0,-2222278000.0,-1752780000.0,
Net Other Financing Charges,-103135000.0,-75847000.0,-80692000.0,-48198000.0,
Proceeds From Stock Option Exercised,29133000.0,37840000.0,61152000.0,93912000.0,
Cash Dividends Paid,-437081000.0,-416168000.0,-398752000.0,-391687000.0,
Common Stock Dividend Paid,-437081000.0,-416168000.0,-398752000.0,-391687000.0,
Net Common Stock Issuance,-435471000.0,-1491367000.0,-1180728000.0,-483704000.0,
Common Stock Payments,-435471000.0,-1491367000.0,-1180728000.0,-483704000.0,
Common Stock Issuance,,,,0.0,0.0
Net Issuance Payments Of Debt,3195668000.0,-385452000.0,-623258000.0,-923103000.0,
Net Short Term Debt Issuance,-32199000.0,-411248000.0,30548000.0,160662000.0,
Short Term Debt Payments,-132166423000.0,-70114293000.0,-78187891000.0,-4671943000.0,
Short Term Debt Issuance,132134224000.0,69703045000.0,78218439000.0,4832605000.0,
Net Long Term Debt Issuance,3227867000.0,25796000.0,-653806000.0,-1083765000.0,
Long Term Debt Payments,-1280615000.0,-662525000.0,-811353000.0,-1238954000.0,
Long Term Debt Issuance,4508482000.0,688321000.0,157547000.0,155189000.0,
Investing Cash Flow,-4977293000.0,-618096000.0,-2602465000.0,-368437000.0,
Cash Flow From Continuing Investing Activities,-4977293000.0,-618096000.0,-2602465000.0,-368437000.0,
Net Other Investing Changes,-17440000.0,-30722000.0,9004000.0,7600000.0,
Net Business Purchase And Sale,-4291872000.0,-100201000.0,-2153110000.0,120281000.0,
Sale Of Business,,0.0,0.0,272586000.0,0.0
Purchase Of Business,-4291872000.0,-100201000.0,-2153110000.0,-152305000.0,
Net PPE Purchase And Sale,,,,6302000.0,14439000.0
Sale Of PPE,,,,6302000.0,14439000.0
Capital Expenditure Reported,-667981000.0,-487173000.0,-458359000.0,-496318000.0,
Operating Cash Flow,3875120000.0,3484685000.0,3911334000.0,2703088000.0,
Cash Flow From Continuing Operating Activities,3875120000.0,3484685000.0,3911334000.0,2703088000.0,
Change In Working Capital,35424000.0,298688000.0,874542000.0,-139662000.0,
Change In Other Current Liabilities,-404102000.0,-506155000.0,-399963000.0,-500195000.0,
Change In Payables And Accrued Expense,3458509000.0,4912109000.0,5958417000.0,2533413000.0,
Change In Accrued Expense,-21131000.0,148533000.0,51112000.0,-457233000.0,
Change In Payable,3479640000.0,4763576000.0,5907305000.0,2990646000.0,
Change In Account Payable,3693364000.0,4968093000.0,6103451000.0,3320725000.0,
Change In Tax Payable,-213724000.0,-204517000.0,-196146000.0,-330079000.0,
Change In Income Tax Payable,-213724000.0,-204517000.0,-196146000.0,-330079000.0,
Change In Prepaid Assets,173857000.0,156672000.0,211242000.0,102708000.0,
Change In Inventory,-1269429000.0,-1479599000.0,-2183368000.0,-665370000.0,
Change In Receivables,-1923411000.0,-2784339000.0,-2711786000.0,-1610218000.0,
Changes In Account Receivables,-1923411000.0,-2784339000.0,-2711786000.0,-1659525000.0,
Other Non Cash Items,-35354000.0,27173000.0,304126000.0,130918000.0,
Stock Based Compensation,147963000.0,147998000.0,124624000.0,93400000.0,
Provisionand Write Offof Assets,63306000.0,40834000.0,54389000.0,26053000.0,
Asset Impairment Charge,837378000.0,418000000.0,0.0,80882000.0,
Deferred Tax,59864000.0,-102324000.0,-118864000.0,196184000.0,
Deferred Income Tax,59864000.0,-102324000.0,-118864000.0,196184000.0,
Depreciation Amortization Depletion,1068416000.0,1118842000.0,980848000.0,709835000.0,
Depreciation And Amortization,1068416000.0,1118842000.0,980848000.0,709835000.0,
Amortization Cash Flow,567106000.0,670642000.0,562018000.0,319192000.0,
Amortization Of Intangibles,567106000.0,670642000.0,562018000.0,319192000.0,
Depreciation,501310000.0,448200000.0,418830000.0,390643000.0,
Operating Gains Losses,130309000.0,16201000.0,-40907000.0,-61062000.0,
Earnings Losses From Equity Investments,107608000.0,16201000.0,-242000.0,-4834000.0,
Gain Loss On Sale Of Business,22701000.0,0.0,-40665000.0,-56228000.0,
Net Income From Continuing Operations,1567814000.0,1519273000.0,1732576000.0,1666540000.0,
