period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,81344376240,80089700000,82331100000,9,75453673000,0.078099996
+1q,87337644230,86405752120,88119600000,9,80663532000,0.08270001
0y,346343552780,344288836770,347947272930,12,321332819000,0.077800006
+1y,369608420230,362185195350,377243900000,12,346343552780,0.0672
