,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0297,5785036,1856302379,-0.0004
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0251,4889309,1568881495,0.0214
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.020599999,4011151,1287098152,-0.0154
3,2025-12-31,"T. ROWE PRICE CAPITAL APPRECIATION Fd., INC.-T. Rowe Price Capital App",0.0139999995,2727140,875084696,0.6746
4,2026-01-31,VANGUARD SPECIALIZED FUNDS-Vanguard Health Care Fund,0.0135,2632712,844784639,-0.026099999
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128,2494867,800552935,-0.0094
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,2467340,791720071,0.0017
7,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117,2283956,732875812,-0.0185
8,2025-09-30,-Price (T.Rowe) U.S. Value Equity Trust,0.009,1744055,559632376,0.020299999
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0087,1695959,544199332,0.0254
