,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1168,12458770,1187694566,-0.0026
1,2025-12-31,Blackrock Inc.,0.0796,8486840,809050472,-0.015
2,2025-12-31,State Street Corporation,0.0673,7180173,684485905,0.0016
3,2025-12-31,Barclays Plc,0.0385,4104651,391296387,0.0368
4,2025-12-31,UBS Group AG,0.0368,3924282,374101810,2.3867
5,2025-12-31,Dimensional Fund Advisors LP,0.0318,3392300,323387965,0.3348
6,2025-12-31,"Geode Capital Management, LLC",0.026500002,2827215,269518411,0.001
7,2025-12-31,Invesco Ltd.,0.026099999,2783272,265329324,0.0577
8,2025-12-31,Citadel Advisors Llc,0.0247,2634634,251159664,0.5082
9,2025-12-31,Morgan Stanley,0.0233,2486596,237047201,0.16780001
