period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2269385940,2241000000,2298767000,11,2143800000,0.0586
+1q,2188547960,2141000000,2248292000,7,2113300000,0.0356
0y,9054877980,9024000000,9081567000,16,8726100000,0.0377
+1y,9192661170,9020290130,9350000000,16,9054877980,0.0152
