address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,regularMarketChangePercent,regularMarketPrice,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,shortName,longName,marketState,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,trailingPegRatio
One Strawberry Lane,Orrville,OH,44667-0280,United States,330 682 3000,https://www.jmsmucker.com,Packaged Foods,packaged-foods,Packaged Foods,Consumer Defensive,consumer-defensive,Consumer Defensive,"The J. M. Smucker Company manufactures and markets branded food and beverage products worldwide. The company operates through four segments: U.S. Retail Coffee, U.S. Retail Frozen Handheld and Spreads, U.S. Retail Pet Foods, and Sweet Baked Snacks. It offers coffee, sweet baked goods, pet snacks, frozen handheld products, peanut butter, cat and dog food, fruit and specialty spreads, cookies, frozen sandwiches and snacks, hot beverages, portion control products, toppings and syrups, baking mixes and ingredients, and flour. The company provides its products under the Folgers, Café Bustelo, Dunkin', Jif, Smucker's, Smucker's Uncrustables, Meow Mix, Milk-Bone, Pup-Peroni, Canine Carry Outs, Hostess, 1850, Robin Hood, and Five Roses brands. The company sells its products through direct sales and brokers to food retailers, club stores, discount and dollar stores, online retailers, pet specialty stores, distributors, drug stores, military commissaries, mass merchandisers, supermarket chains, national mass retailers, convenience stores, vending channels, and foodservice distributors and operators. The J. M. Smucker Company was founded in 1897 and is headquartered in Orrville, Ohio.",8000,"[{'maxAge': 1, 'name': 'Captain Mark T. Smucker', 'age': 55, 'title': 'CEO, President & Chairman', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 3192937, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tucker H. Marshall', 'age': 48, 'title': 'CFO and Executive VP of Frozen Handheld & Spreads and Sweet Baked Snacks', 'yearBorn': 1977, 'fiscalYear': 2025, 'totalPay': 1279936, 'exercisedValue': 0, 'unexercisedValue': 54457}, {'maxAge': 1, 'name': 'Ms. Jill R. Penrose', 'age': 52, 'title': 'Chief People & Administrative Officer and Chief of Staff', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 1040401, 'exercisedValue': 0, 'unexercisedValue': 44488}, {'maxAge': 1, 'name': 'Ms. Jeannette L. Knudsen J.D.', 'age': 55, 'title': 'Chief Legal Officer & Secretary', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 1168184, 'exercisedValue': 0, 'unexercisedValue': 120087}, {'maxAge': 1, 'name': 'Mr. Bryan  Hutson', 'title': 'Senior Vice President of Information Services & Supply Chain', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Crystal  Beiting', 'title': 'Vice President of Investor Relations and FP&A', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Abbey  Linville', 'title': 'Vice President of Corporate Communications', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Robert  Crane', 'title': 'Senior VP and Head of Sales & International', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Katie  Williams', 'title': 'Chief Marketing Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Julia L. Sabin', 'age': 65, 'title': 'Vice President of Government Relations', 'yearBorn': 1960, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",5,4,7,8,7,1775001600,1767139200,http://phx.corporate-ir.net/phoenix.zhtml?c=77952&p=irol-irhome,[],86400,2,95.22,95.22,94.8125,96.14,95.22,95.22,94.8125,96.14,4.4,4.61,1770940800,0.8606,3.33,0.259,9.469573,389705,389705,2085650,1710090,1710090,95.26,95.34,100,100,10171170816,10181715014,93.3,119.39,163.07,15.0,1.1394227,105.4474,105.06685,4.38,0.04599874,USD,False,17627215872,-0.14068,104357513,106648319,5752325,5896430,1770940800,1773360000,0.0539,0.02232,0.95063,2.05,0.063,106694327,49.074,1.9425765,1745971200,1777507200,1769817600,-1255699968,-11.79,10.06698,1.975,9.38,-0.13577783,0.32693863,1.1,1770940800,EQUITY,95.33,145.0,97.0,122.86667,130.0,2.26316,buy,15,52800000,0.495,1879200000,7498299904,0.296,0.844,8926600192,143.204,83.72,0.04804,-0.20683001,3053799936,884462528,1288300032,0.07,0.3421,0.21052,0.18778,USD,SJM,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,0.115522586,95.33,False,[],1775579530,NYQ,finmb_303591,America/New_York,EDT,-14400000,us_market,False,The J.M. Smucker Company,The J. M. Smucker Company,REGULAR,True,783613800000,0.11000061,94.8125 - 96.14,NYSE,2085650,2.0299988,0.021757757,93.3 - 119.39,-24.059998,-0.20152439,-13.577784,1772409600,1772112600,1772112600,1772112600,1772114400,1772114400,False,-11.79,10.06698,9.02849,10.558798,-10.117401,-0.09594737,-9.736847,-0.09267288,15,0,2.3 - Buy,
