period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2118650730,2084810000,2156052000,8,1987265000,0.0661
+1q,2151614500,2117790000,2201500000,7,2025332000,0.0624
0y,8682526020,8519590000,8921600000,8,8158904000,0.0642
+1y,9215067120,8850246000,9738100000,8,8682526020,0.061300002
