Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-03-31,2026-03-17,"[datetime.date(2026, 4, 16)]",0.8,0.56895,0.72464,2156052000,2084810000,2118650730
