,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,51680713.439521,61957203.756223,43484994.756339,51679085.912307,
Tax Rate For Calcs,0.054126,0.040571,0.06092,0.036689,
Normalized EBITDA,6412776000.0,6005547000.0,5853992000.0,4386917000.0,
Total Unusual Items,954827000.0,1527146000.0,713805000.0,1408573000.0,
Total Unusual Items Excluding Goodwill,954827000.0,1527146000.0,713805000.0,1408573000.0,
Net Income From Continuing Operation Net Minority Interest,3328231000.0,3731635000.0,3059214000.0,3364856000.0,
Reconciled Depreciation,2626028000.0,2580519000.0,2484891000.0,1812777000.0,
Reconciled Cost Of Revenue,2234654000.0,2057241000.0,2010335000.0,1509094000.0,
EBITDA,7367603000.0,7532693000.0,6567797000.0,5795490000.0,
EBIT,4741575000.0,4952174000.0,4082906000.0,3982713000.0,
Net Interest Income,-1002344000.0,-863932000.0,-641332000.0,-309037000.0,
Interest Expense,972259000.0,837296000.0,618723000.0,291903000.0,
Interest Income,,,,,871000.0
Normalized Income,2425084713.439521,2266446203.756223,2388893994.756339,2007962085.912307,
Net Income From Continuing And Discontinued Operation,3328231000.0,3731635000.0,3059214000.0,3364856000.0,
Total Expenses,5375825000.0,5103569000.0,4938986000.0,3693290000.0,
Total Operating Income As Reported,4357864000.0,4415920000.0,3707792000.0,3467538000.0,
Diluted Average Shares,956832000.0,953590000.0,951791000.0,811608000.0,
Basic Average Shares,928473000.0,926172000.0,924351000.0,785675000.0,
Diluted EPS,3.56,4.01,3.29,4.25,
Basic EPS,3.58,4.02,3.3,4.28,
Diluted NI Availto Com Stockholders,3404122000.0,3819806000.0,3131179000.0,3451032000.0,
Average Dilution Earnings,81773000.0,94052000.0,77806000.0,92236000.0,
Net Income Common Stockholders,3322349000.0,3725754000.0,3053373000.0,3358796000.0,
Otherunder Preferred Stock Dividend,,,,0.0,0.0
Preferred Stock Dividends,5882000.0,5881000.0,5841000.0,6060000.0,
Net Income,3328231000.0,3731635000.0,3059214000.0,3364856000.0,
Minority Interests,-237068000.0,-216300000.0,-193931000.0,-190542000.0,
Net Income Including Noncontrolling Interests,3565299000.0,3947935000.0,3253145000.0,3555398000.0,
Net Income Continuous Operations,3565299000.0,3947935000.0,3253145000.0,3555398000.0,
Tax Provision,204017000.0,166943000.0,211038000.0,135412000.0,
Pretax Income,3769316000.0,4114878000.0,3464183000.0,3690810000.0,
Other Income Expense,1357358000.0,1880769000.0,1021032000.0,1719445000.0,
Special Income Charges,-3498000.0,536000.0,3275000.0,-20184000.0,
Other Special Charges,3498000.0,-536000.0,-3275000.0,20184000.0,
Earnings From Equity Interest,402531000.0,353623000.0,307227000.0,310872000.0,
Gain On Sale Of Security,958325000.0,1526610000.0,710530000.0,1428757000.0,
Net Non Operating Interest Income Expense,-1002344000.0,-863932000.0,-641332000.0,-309037000.0,
Total Other Finance Cost,30085000.0,26636000.0,22609000.0,17134000.0,
Interest Expense Non Operating,972259000.0,837296000.0,618723000.0,291903000.0,
Interest Income Non Operating,,,,,871000.0
Operating Income,3414302000.0,3098041000.0,3084483000.0,2280402000.0,
Operating Expense,3141171000.0,3046328000.0,2928651000.0,2184196000.0,
Other Operating Expenses,46029000.0,47044000.0,53354000.0,40336000.0,
Depreciation Amortization Depletion Income Statement,2626028000.0,2580519000.0,2484891000.0,1812777000.0,
Depreciation And Amortization In Income Statement,2626028000.0,2580519000.0,2484891000.0,1812777000.0,
Selling General And Administration,469114000.0,418765000.0,390406000.0,331083000.0,
General And Administrative Expense,469114000.0,418765000.0,390406000.0,331083000.0,
Other Gand A,469114000.0,418765000.0,390406000.0,331083000.0,
Gross Profit,6555473000.0,6144369000.0,6013134000.0,4464598000.0,
Cost Of Revenue,2234654000.0,2057241000.0,2010335000.0,1509094000.0,
Total Revenue,8790127000.0,8201610000.0,8023469000.0,5973692000.0,
Operating Revenue,8790127000.0,8201610000.0,8023469000.0,5973692000.0,
