period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.72464,0.56895,0.8,0.63,5,0.15020001
+1q,0.76086,0.60462,0.84,0.61,5,0.2473
0y,2.92261,2.39,3.37,3.5635,6,-0.17979999
+1y,3.29049,2.67,3.91,2.92261,6,0.1259
