,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,26000000.0,-1247000000.0,481000000.0,-1385000000.0,
Repurchase Of Capital Stock,,0.0,0.0,-500000000.0,0.0
Repayment Of Debt,-2314000000.0,-2000000000.0,-3825000000.0,-4019000000.0,
Issuance Of Debt,3700000000.0,4494000000.0,3800000000.0,4850000000.0,
Capital Expenditure,-3272000000.0,-3380000000.0,-3325000000.0,-2888000000.0,
Interest Paid Supplemental Data,932000000.0,799000000.0,683000000.0,602000000.0,
Income Tax Paid Supplemental Data,0.0,68000000.0,144000000.0,353000000.0,
End Cash Position,156000000.0,154000000.0,99000000.0,511000000.0,
Beginning Cash Position,154000000.0,99000000.0,511000000.0,863000000.0,
Changes In Cash,2000000.0,55000000.0,-412000000.0,-352000000.0,
Financing Cash Flow,12000000.0,1228000000.0,-1260000000.0,-754000000.0,
Cash Flow From Continuing Financing Activities,12000000.0,1228000000.0,-1260000000.0,-754000000.0,
Net Other Financing Charges,-116000000.0,-70000000.0,-98000000.0,-6000000.0,
Cash Dividends Paid,-1258000000.0,-1196000000.0,-1137000000.0,-1079000000.0,
Common Stock Dividend Paid,-1258000000.0,-1196000000.0,-1137000000.0,-1079000000.0,
Net Common Stock Issuance,,0.0,0.0,-500000000.0,0.0
Common Stock Payments,,0.0,0.0,-500000000.0,0.0
Net Issuance Payments Of Debt,1386000000.0,2494000000.0,-25000000.0,831000000.0,
Net Short Term Debt Issuance,-64000000.0,644000000.0,-1250000000.0,-1319000000.0,
Short Term Debt Payments,-164000000.0,-500000000.0,-2250000000.0,-3319000000.0,
Short Term Debt Issuance,100000000.0,1144000000.0,1000000000.0,2000000000.0,
Net Long Term Debt Issuance,1450000000.0,1850000000.0,1225000000.0,2150000000.0,
Long Term Debt Payments,-2150000000.0,-1500000000.0,-1575000000.0,-700000000.0,
Long Term Debt Issuance,3600000000.0,3350000000.0,2800000000.0,2850000000.0,
Investing Cash Flow,-3308000000.0,-3306000000.0,-2958000000.0,-1101000000.0,
Cash Flow From Continuing Investing Activities,-3308000000.0,-3306000000.0,-2958000000.0,-1101000000.0,
Net Other Investing Changes,-36000000.0,74000000.0,39000000.0,-7000000.0,
Net Investment Purchase And Sale,,,,,8000000.0
Sale Of Investment,,,,,2100000000.0
Purchase Of Investment,,,,,-2092000000.0
Net Business Purchase And Sale,0.0,0.0,291000000.0,-124000000.0,
Sale Of Business,0.0,0.0,291000000.0,0.0,
Purchase Of Business,,0.0,0.0,-124000000.0,-111000000.0
Net Intangibles Purchase And Sale,,,,,-98000000.0
Purchase Of Intangibles,,,,,-98000000.0
Net PPE Purchase And Sale,-3272000000.0,-3380000000.0,-3288000000.0,-970000000.0,
Sale Of PPE,0.0,0.0,37000000.0,1918000000.0,
Purchase Of PPE,-3272000000.0,-3380000000.0,-3325000000.0,-2888000000.0,
Operating Cash Flow,3298000000.0,2133000000.0,3806000000.0,1503000000.0,
Cash Flow From Continuing Operating Activities,3298000000.0,2133000000.0,3806000000.0,1503000000.0,
Change In Working Capital,193000000.0,-604000000.0,1307000000.0,-847000000.0,
Change In Other Working Capital,107000000.0,-226000000.0,1443000000.0,-865000000.0,
Change In Other Current Liabilities,13000000.0,4000000.0,-201000000.0,111000000.0,
Change In Payables And Accrued Expense,85000000.0,2000000.0,-10000000.0,-94000000.0,
Change In Payable,85000000.0,2000000.0,-10000000.0,-94000000.0,
Change In Account Payable,82000000.0,34000000.0,13000000.0,,
Change In Tax Payable,85000000.0,2000000.0,-10000000.0,-94000000.0,
Change In Income Tax Payable,85000000.0,2000000.0,-10000000.0,-94000000.0,
Change In Prepaid Assets,11000000.0,29000000.0,-50000000.0,,
Change In Inventory,29000000.0,-123000000.0,-211000000.0,,
Change In Receivables,-12000000.0,-384000000.0,75000000.0,1000000.0,
Other Non Cash Items,-426000000.0,-762000000.0,-528000000.0,-483000000.0,
Provisionand Write Offof Assets,,0.0,3000000.0,55000000.0,138000000.0
Deferred Tax,100000000.0,263000000.0,355000000.0,-261000000.0,
Deferred Income Tax,100000000.0,263000000.0,355000000.0,-261000000.0,
Depreciation Amortization Depletion,1459000000.0,1373000000.0,1324000000.0,1283000000.0,
Depreciation And Amortization,1459000000.0,1373000000.0,1324000000.0,1283000000.0,
Depreciation,1459000000.0,1373000000.0,1324000000.0,1283000000.0,
Operating Gains Losses,-139000000.0,91000000.0,-1215000000.0,725000000.0,
Pension And Employee Benefit Expense,76000000.0,75000000.0,366000000.0,-239000000.0,
Gain Loss On Investment Securities,-215000000.0,16000000.0,-1581000000.0,841000000.0,
Net Income From Continuing Operations,2111000000.0,1772000000.0,2563000000.0,1031000000.0,
