period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,3457986840,3304410000,3759450520,3,3222000000,0.0732
+1q,2711357920,2524353000,2958220760,3,2805000000,-0.0334
0y,12557934830,10896188720,14318000000,12,12168000000,0.032
+1y,13116534600,11404259540,15197000000,12,12557934830,0.044499997
