period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,809504530,800000000,831500000,19,425200000,0.90379995
+1q,916752960,870000000,983700000,19,480700000,0.90709996
0y,2910759210,2644000000,2993000000,22,1645000000,0.76949996
+1y,4922724500,3697000000,6636000000,21,2910759210,0.6912
