,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,"FMR, LLC",0.13069999,9330198,7548130182,0.5726
1,2025-12-31,Blackrock Inc.,0.1169,8344266,6750511194,0.0477
2,2025-12-31,Vanguard Group Inc,0.1035,7388774,5977518166,-0.0128999995
3,2025-12-31,Capital World Investors,0.0507,3618324,2927224116,-0.1086
4,2025-12-31,Invesco Ltd.,0.0322,2300334,1860970206,0.0272
5,2025-12-31,State Street Corporation,0.0298,2128565,1722009085,-0.0167
6,2025-12-31,JPMORGAN CHASE & CO,0.0275,1965662,1590220558,-0.0011
7,2025-12-31,"Arrowstreet Capital, Limited Partnership",0.025999999,1854801,1500534009,0.1865
8,2025-12-31,UBS Group AG,0.0222,1582492,1280236028,3.1257
9,2025-12-31,"Geode Capital Management, LLC",0.0198,1412213,1142480317,0.0956
