address1,address2,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,regularMarketChangePercent,regularMarketPrice,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,marketState,hasPrePostMarketData,firstTradeDateMilliseconds,shortName,longName,corporateActions,displayName,trailingPegRatio
300 North LaSalle Street,Suite 1600,Chicago,IL,60654,United States,877 483 6827,https://www.ventasreit.com,REIT - Healthcare Facilities,reit-healthcare-facilities,REIT - Healthcare Facilities,Real Estate,real-estate,Real Estate,"Ventas, Inc. is a leading S&P 500 real estate investment trust enabling exceptional environments that benefit a large and growing aging population. With approximately 1,400 properties in North America and the United Kingdom, Ventas occupies an essential role in the longevity economy. The Company's growth is fueled by its more than 850 senior housing communities, which provide valuable services to residents and enable them to thrive in supported environments. Ventas aims to deliver outsized performance by leveraging its operational expertise, data-driven insights from its Ventas OI platform, extensive relationships and strong financial position. The Ventas portfolio also includes outpatient medical buildings, research centers and healthcare facilities. Ventas's seasoned team of talented professionals shares a commitment to excellence, integrity and a common purpose of helping people live longer, healthier, happier lives. Ventas, Inc. was incorporated in 1983 in Delaware, USA.",542,"[{'maxAge': 1, 'name': 'Ms. Debra A. Cafaro J.D.', 'age': 67, 'title': 'Chairman & CEO', 'yearBorn': 1958, 'fiscalYear': 2024, 'totalPay': 4758365, 'exercisedValue': 871665, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Robert F. Probst', 'age': 57, 'title': 'Executive VP, CFO & Interim Chief Accounting Officer', 'yearBorn': 1968, 'fiscalYear': 2024, 'totalPay': 2293734, 'exercisedValue': 0, 'unexercisedValue': 171319}, {'maxAge': 1, 'name': 'Mr. James Justin Hutchens', 'age': 51, 'title': 'Executive VP of Senior Housing & Chief Investment Officer', 'yearBorn': 1974, 'fiscalYear': 2024, 'totalPay': 2059827, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Carey Shea Roberts J.D.', 'age': 54, 'title': 'Executive VP, General Counsel, Corporate Secretary and Ethics & Compliance Officer', 'yearBorn': 1971, 'fiscalYear': 2024, 'totalPay': 1627058, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Peter J. Bulgarelli', 'age': 65, 'title': 'Executive Vice President of Outpatient Medical & Research', 'yearBorn': 1960, 'fiscalYear': 2024, 'totalPay': 1613654, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Bhavana  Devulapally', 'title': 'Senior VP & Chief Information Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. T. Richard Riney J.D.', 'age': 67, 'title': 'Senior Advisor', 'yearBorn': 1958, 'fiscalYear': 2024, 'totalPay': 1853496, 'exercisedValue': 494835, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Brian K. Wood', 'title': 'Chief Tax Officer & Senior VP', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christian N. Cummings', 'age': 51, 'title': 'Senior Vice President of Asset Management - Seniors Housing', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Randy  Sohanaki', 'title': 'Head of Applications', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",4,4,3,6,4,1775001600,1735603200,http://www.ventasreit.com/investor-relations,[],86400,2,82.95,82.9,82.76,83.69,82.95,82.9,82.76,83.69,2.08,2.5,1774915200,3.5556,3.35,0.768,154.90741,87.43872,385055,385055,3051850,3047840,3047840,83.61,83.62,500,100,39772495872,39439670200,60.15,88.37,96.048874,3.068973,6.8367715,83.3698,74.372,1.92,0.023146475,USD,False,52462612480,0.04321,472685391,475463173,19848629,14709627,1770940800,1773360000,0.0418,0.00537,1.05475,6.65,0.048499998,475463173,26.377,3.1713235,1767139200,1798675200,1767139200,0.235,251380992,0.54,0.95667,8757:10000,1439856000,9.018,23.704,0.30959904,0.32693863,0.52,1774915200,EQUITY,83.65,102.0,85.0,92.95,93.0,1.52381,buy,20,741067008,1.56,2213199872,13219617792,0.31,0.341,5817438208,101.996,12.783,0.02178,0.0217,2397521920,1214013952,1646726016,0.101,0.214,0.41213,0.38044,0.20349,USD,VTR,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,124.850746,0.28020477,0.0033609867,9.278,0.12475125,15,0,1.5 - Buy,False,0.8438874,83.65,1775579549,NYQ,finmb_398549,America/New_York,EDT,-14400000,us_market,False,0.7000046,82.76 - 83.69,NYSE,3051850,23.5,0.39068994,60.15 - 88.37,-4.720001,-0.053411804,30.959904,1776297600,1777320000,1777320000,1777320000,1777384800,1777384800,False,0.54,0.95667,0.67,REGULAR,True,862839000000,"Ventas, Inc.","Ventas, Inc.",[],Ventas,
