,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1597,75948003,6353050566,0.0319
1,2025-12-31,Blackrock Inc.,0.1159,55092985,4608528279,0.0537
2,2025-12-31,State Street Corporation,0.0624,29662635,2481279463,0.0254
3,2025-12-31,"FMR, LLC",0.0616,29281079,2449362303,0.0862
4,2025-12-31,JPMORGAN CHASE & CO,0.0592,28126464,2352778756,-0.5265
5,2025-12-31,"Principal Financial Group, Inc.",0.0324,15398394,1288075681,-0.0015
6,2025-12-31,"Geode Capital Management, LLC",0.0273,12988943,1086525101,0.038
7,2025-12-31,Apg Asset Management US Inc.,0.0247,11758485,983597288,0.0
8,2025-12-31,Price (T.Rowe) Associates Inc,0.019299999,9176254,767593661,0.27879998
9,2025-12-31,Capital World Investors,0.0161,7677904,642256681,1.0
