period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,2.7773,2.7647,2.79555,3.35,11,-0.171
+1q,3.0623,3.01186,3.1,3.68,11,-0.16790001
0y,12.46416,12.28,12.55,14.4,12,-0.1344
+1y,13.51178,12.93,14.23,12.46416,13,0.0841
