Date,Dividends
1973-02-28 00:00:00-05:00,0.016778
1983-06-07 00:00:00-04:00,0.013758
1983-09-02 00:00:00-04:00,0.013758
1983-12-05 00:00:00-05:00,0.013758
1984-03-05 00:00:00-05:00,0.013758
1984-06-05 00:00:00-04:00,0.013758
1984-08-31 00:00:00-04:00,0.014381
1984-12-11 00:00:00-05:00,0.014381
1985-03-04 00:00:00-05:00,0.014381
1985-06-04 00:00:00-04:00,0.014381
1985-09-03 00:00:00-04:00,0.014381
1985-12-10 00:00:00-05:00,0.015819
1986-03-10 00:00:00-05:00,0.015819
1986-06-03 00:00:00-04:00,0.015819
1986-09-03 00:00:00-04:00,0.015819
1986-12-09 00:00:00-05:00,0.017737
1987-03-04 00:00:00-05:00,0.017737
1987-06-03 00:00:00-04:00,0.017737
1987-09-02 00:00:00-04:00,0.017737
1987-12-07 00:00:00-05:00,0.020613
1988-03-04 00:00:00-05:00,0.020613
1988-06-07 00:00:00-04:00,0.020613
1988-09-02 00:00:00-04:00,0.020613
1988-12-13 00:00:00-05:00,0.023968
1989-03-06 00:00:00-05:00,0.023968
1989-06-06 00:00:00-04:00,0.023968
1989-09-01 00:00:00-04:00,0.023968
1989-12-11 00:00:00-05:00,0.025886
1990-03-05 00:00:00-05:00,0.025886
1990-06-04 00:00:00-04:00,0.025886
1990-08-31 00:00:00-04:00,0.025886
1990-12-10 00:00:00-05:00,0.027803
1991-03-04 00:00:00-05:00,0.027803
1991-06-03 00:00:00-04:00,0.027803
1991-09-03 00:00:00-04:00,0.027803
1991-12-09 00:00:00-05:00,0.028762
1992-03-04 00:00:00-05:00,0.028762
1992-06-03 00:00:00-04:00,0.028762
1992-09-02 00:00:00-04:00,0.028762
1992-12-08 00:00:00-05:00,0.031638
1993-03-04 00:00:00-05:00,0.031638
1993-06-03 00:00:00-04:00,0.031638
1993-09-02 00:00:00-04:00,0.031638
1993-12-07 00:00:00-05:00,0.035473
1994-03-04 00:00:00-05:00,0.035473
1994-06-03 00:00:00-04:00,0.035473
1994-09-02 00:00:00-04:00,0.035473
1994-12-13 00:00:00-05:00,0.039308
1995-03-06 00:00:00-05:00,0.039308
1995-06-06 00:00:00-04:00,0.039308
1995-09-06 00:00:00-04:00,0.039308
1995-12-14 00:00:00-05:00,0.044102
1996-03-06 00:00:00-05:00,0.044102
1996-06-05 00:00:00-04:00,0.044102
1996-09-05 00:00:00-04:00,0.044102
1996-12-12 00:00:00-05:00,0.049854
1997-03-05 00:00:00-05:00,0.049854
1997-06-04 00:00:00-04:00,0.049854
1997-09-04 00:00:00-04:00,0.024927
1997-09-05 00:00:00-04:00,0.049854
1997-12-12 00:00:00-05:00,0.055607
