period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1605829810,1587600000,1634878000,16,1427300000,0.1251
+1q,1625633340,1609100000,1651000000,11,1540000000,0.0556
0y,6510337190,6494100000,6538000000,18,5571700000,0.1685
+1y,6868436280,6803200000,6955000000,18,6510337190,0.055
