,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.092700005,44953116,22192005379,0.008
1,2025-12-31,Blackrock Inc.,0.0766,37145507,18337622939,0.0091
2,2025-12-31,State Street Corporation,0.0399,19356793,9555868260,0.0019
3,2025-12-31,"Geode Capital Management, LLC",0.0234,11353011,5604641092,0.0032
4,2025-12-31,"FMR, LLC",0.0221,10736323,5300200719,-0.1358
5,2025-12-31,Capital Research Global Investors,0.0209,10127594,4999689465,0.0855
6,2025-12-31,Price (T.Rowe) Associates Inc,0.0202,9784371,4830250562,0.0766
7,2025-12-31,JPMORGAN CHASE & CO,0.0183,8868159,4377944172,-0.5086
8,2025-12-31,NORGES BANK,0.015700001,7614508,3759054266,0.1529
9,2025-12-31,Capital International Investors,0.015700001,7610387,3757019852,0.2013
