,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-96130156.232438,-15653401.797176,-9761000.0,-276037885.621505,
Tax Rate For Calcs,0.223559,0.233633,0.227,0.258705,
Normalized EBITDA,13554000000.0,12903000000.0,12260000000.0,11029000000.0,
Total Unusual Items,-430000000.0,-67000000.0,-43000000.0,-1067000000.0,
Total Unusual Items Excluding Goodwill,-430000000.0,-67000000.0,-43000000.0,-1067000000.0,
Net Income From Continuing Operation Net Minority Interest,6898000000.0,6565000000.0,6199000000.0,4147000000.0,
Reconciled Depreciation,3763000000.0,3780000000.0,3816000000.0,4204000000.0,
Reconciled Cost Of Revenue,17389000000.0,17143000000.0,17492000000.0,19450000000.0,
EBITDA,13124000000.0,12836000000.0,12217000000.0,9962000000.0,
EBIT,9361000000.0,9056000000.0,8401000000.0,5758000000.0,
Net Interest Income,-255000000.0,-256000000.0,-200000000.0,-63000000.0,
Interest Expense,464000000.0,487000000.0,413000000.0,215000000.0,
Interest Income,209000000.0,231000000.0,213000000.0,152000000.0,
Normalized Income,7231869843.767562,6616346598.202824,6232239000.0,4937962114.378495,
Net Income From Continuing And Discontinued Operation,6898000000.0,6565000000.0,6199000000.0,4147000000.0,
Total Expenses,24732000000.0,24410000000.0,24749000000.0,26904000000.0,
Total Operating Income As Reported,8923000000.0,8635000000.0,8024000000.0,5369000000.0,
Diluted Average Shares,472195000.0,482092000.0,492290000.0,504038000.0,
Basic Average Shares,469488000.0,478773000.0,488191000.0,499736000.0,
Diluted EPS,14.61,13.62,12.59,8.23,
Basic EPS,14.69,13.71,12.7,8.3,
Diluted NI Availto Com Stockholders,6898000000.0,6565000000.0,6199000000.0,4147000000.0,
Net Income Common Stockholders,6898000000.0,6565000000.0,6199000000.0,4147000000.0,
Net Income,6898000000.0,6565000000.0,6199000000.0,4147000000.0,
Minority Interests,-160000000.0,-172000000.0,-142000000.0,-134000000.0,
Net Income Including Noncontrolling Interests,7058000000.0,6737000000.0,6341000000.0,4281000000.0,
Net Income Discontinuous Operations,,,0.0,0.0,5000000.0
Net Income Continuous Operations,7058000000.0,6737000000.0,6341000000.0,4281000000.0,
Earnings From Equity Interest Net Of Tax,150000000.0,170000000.0,167000000.0,172000000.0,
Tax Provision,1989000000.0,2002000000.0,1814000000.0,1434000000.0,
Pretax Income,8897000000.0,8569000000.0,7988000000.0,5543000000.0,
Other Income Expense,-102000000.0,230000000.0,83000000.0,-854000000.0,
Other Non Operating Income Expenses,328000000.0,297000000.0,126000000.0,213000000.0,
Special Income Charges,-417000000.0,-56000000.0,4000000.0,-1049000000.0,
Gain On Sale Of Ppe,34000000.0,77000000.0,21000000.0,-9000000.0,
Gain On Sale Of Business,35000000.0,43000000.0,,,0.0
Other Special Charges,-2000000.0,-45000000.0,-10000000.0,888000000.0,
Restructuring And Mergern Acquisition,488000000.0,221000000.0,27000000.0,152000000.0,
Gain On Sale Of Security,-13000000.0,-11000000.0,-47000000.0,-18000000.0,
Net Non Operating Interest Income Expense,-255000000.0,-256000000.0,-200000000.0,-63000000.0,
Total Other Finance Cost,,,,-35000000.0,-53000000.0
Interest Expense Non Operating,464000000.0,487000000.0,413000000.0,215000000.0,
Interest Income Non Operating,209000000.0,231000000.0,213000000.0,152000000.0,
Operating Income,9254000000.0,8595000000.0,8105000000.0,6460000000.0,
Operating Expense,7343000000.0,7267000000.0,7257000000.0,7454000000.0,
Depreciation Amortization Depletion Income Statement,3763000000.0,3780000000.0,3816000000.0,4204000000.0,
Depreciation And Amortization In Income Statement,3763000000.0,3780000000.0,3816000000.0,4204000000.0,
Amortization,517000000.0,554000000.0,550000000.0,571000000.0,
Amortization Of Intangibles Income Statement,517000000.0,554000000.0,550000000.0,571000000.0,
Depreciation Income Statement,3246000000.0,3226000000.0,3266000000.0,3633000000.0,
Research And Development,147000000.0,150000000.0,146000000.0,143000000.0,
Selling General And Administration,3433000000.0,3337000000.0,3295000000.0,3107000000.0,
Selling And Marketing Expense,1350000000.0,1333000000.0,1330000000.0,1295000000.0,
General And Administrative Expense,2083000000.0,2004000000.0,1965000000.0,1812000000.0,
Other Gand A,2083000000.0,2004000000.0,1965000000.0,1812000000.0,
Salaries And Wages,,,-164000000.0,-237000000.0,-192000000.0
Gross Profit,16597000000.0,15862000000.0,15362000000.0,13914000000.0,
Cost Of Revenue,17389000000.0,17143000000.0,17492000000.0,19450000000.0,
Total Revenue,33986000000.0,33005000000.0,32854000000.0,33364000000.0,
Operating Revenue,33986000000.0,33005000000.0,32854000000.0,33364000000.0,
