period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,15386642400,15151000000,15650240000,15,10000000000,0.5387
+1q,15654083700,15443000000,16070630000,15,12492000000,0.2531
0y,63444417100,62592000000,64439000000,17,53434000000,0.1873
+1y,66517028070,64763393610,67467239000,17,63444417100,0.0484
