period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,5411539030,5392000000,5440000000,20,5115000000,0.058000002
+1q,5563593750,5536021000,5623689000,19,5245000000,0.060700003
0y,22374237970,22031181940,22556003100,28,21108000000,0.06
+1y,23536872780,22909531150,24085686830,27,22374237970,0.051999997
