,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1259,60210005,3692679716,-0.0023
1,2025-12-31,Blackrock Inc.,0.0932,44578850,2734020952,-0.12
2,2025-12-31,State Street Corporation,0.052199997,24982720,1532190263,-0.0066000004
3,2025-12-31,JPMORGAN CHASE & CO,0.0375,17946000,1100628212,-0.5488
4,2025-12-31,Pzena Investment Management LLC,0.0369,17628679,1081166915,-0.0046
5,2025-12-31,Dodge & Cox Inc.,0.0313,14983337,918928085,-0.0752
6,2025-12-31,"Geode Capital Management, LLC",0.03,14353281,880286750,-0.0031
7,2025-12-31,Invesco Ltd.,0.025999999,12422462,761869617,-0.0089
8,2025-12-31,Bank Of New York Mellon Corporation,0.0176,8409415,515749437,-0.0739
9,2025-12-31,NORGES BANK,0.0174,8324807,510560428,0.33240002
