period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,9863696220,9799000000,10119000000,38,7438000000,0.3261
+1q,10454772420,9991800000,11212000000,36,7685000000,0.36040002
0y,46471405680,44206600000,50700000000,44,34639000000,0.3416
+1y,66850368800,50010000000,92270800000,45,46471405680,0.4385
