period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1377664000,1313000000,1401682000,4,1313057000,0.049200002
+1q,1388902250,1348000000,1405198000,4,1338188000,0.0379
0y,5577449750,5459000000,5629451000,4,5437332000,0.025799999
+1y,6043686560,5646449000,6573900000,7,5577449750,0.0836
