,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,933975000.0,919893000.0,914285000.0,903062000.0,891511000.0
Share Issued,933975000.0,919893000.0,914285000.0,903062000.0,891511000.0
Net Debt,28359895000.0,27954584000.0,27551584000.0,26696819000.0,25782032000.0
Total Debt,29345846000.0,28897748000.0,28874505000.0,27541294000.0,26757140000.0
Tangible Book Value,28789255000.0,28259599000.0,28186761000.0,27882608000.0,27585547000.0
Invested Capital,68233432000.0,67422354000.0,67505137000.0,66047087000.0,65067732000.0
Working Capital,1513344000.0,1795316000.0,2232929000.0,1306361000.0,1620877000.0
Net Tangible Assets,28789255000.0,28259599000.0,28186761000.0,27882608000.0,27585547000.0
Capital Lease Obligations,551109000.0,525991000.0,522474000.0,525468000.0,530146000.0
Common Stock Equity,39438695000.0,39050597000.0,39153106000.0,39031261000.0,38840738000.0
Total Capitalization,66210018000.0,65506862000.0,66032952000.0,64345191000.0,63937531000.0
Total Equity Gross Minority Interest,40123968000.0,39260221000.0,39363335000.0,39242187000.0,39051686000.0
Minority Interest,685273000.0,209624000.0,210229000.0,210926000.0,210948000.0
Stockholders Equity,39438695000.0,39050597000.0,39153106000.0,39031261000.0,38840738000.0
Gains Losses Not Affecting Retained Earnings,105019000.0,92323000.0,95780000.0,72819000.0,38229000.0
Other Equity Adjustments,105019000.0,92323000.0,95780000.0,72819000.0,38229000.0
Retained Earnings,-10527984000.0,-10075749000.0,-9651395000.0,-9117085000.0,-8648559000.0
Capital Stock,49861660000.0,49034023000.0,48708721000.0,48075527000.0,47451068000.0
Common Stock,49861660000.0,49034023000.0,48708721000.0,48075527000.0,47451068000.0
Total Liabilities Net Minority Interest,32671644000.0,32018761000.0,32060738000.0,30515509000.0,29783353000.0
Total Non Current Liabilities Net Minority Interest,29076817000.0,28725544000.0,29219180000.0,27590389000.0,27384881000.0
Other Non Current Liabilities,1548690000.0,1582879000.0,1625163000.0,1650265000.0,1676418000.0
Derivative Product Liabilities,205695000.0,160409000.0,191697000.0,100726000.0,81524000.0
Long Term Debt And Capital Lease Obligation,27322432000.0,26982256000.0,27402320000.0,25839398000.0,25626939000.0
Long Term Capital Lease Obligation,551109000.0,525991000.0,522474000.0,525468000.0,530146000.0
Long Term Debt,26771323000.0,26456265000.0,26879846000.0,25313930000.0,25096793000.0
Current Liabilities,3594827000.0,3293217000.0,2841558000.0,2925120000.0,2398472000.0
Current Deferred Liabilities,460968000.0,357263000.0,358646000.0,349311000.0,352334000.0
Current Deferred Revenue,460968000.0,357263000.0,358646000.0,349311000.0,352334000.0
Current Debt And Capital Lease Obligation,2023414000.0,1915492000.0,1472185000.0,1701896000.0,1130201000.0
Current Debt,2023414000.0,1915492000.0,1472185000.0,1701896000.0,1130201000.0
Line Of Credit,2023414000.0,1915492000.0,1472185000.0,1701896000.0,1130201000.0
Payables And Accrued Expenses,1110445000.0,1020462000.0,1010727000.0,873913000.0,915937000.0
Current Accrued Expenses,411578000.0,396732000.0,474674000.0,373676000.0,386909000.0
Interest Payable,306256000.0,289637000.0,365831000.0,262200000.0,266189000.0
Payables,698867000.0,623730000.0,536053000.0,500237000.0,529028000.0
Other Payable,155213000.0,112094000.0,82014000.0,82850000.0,86830000.0
Dividends Payable,255171000.0,250611000.0,248345000.0,244575000.0,238045000.0
Total Tax Payable,288483000.0,261025000.0,205694000.0,172812000.0,204153000.0
Income Tax Payable,120228000.0,82804000.0,71437000.0,48467000.0,84884000.0
Total Assets,72795612000.0,71278982000.0,71424073000.0,69757696000.0,68835039000.0
