,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-25103760.0,-27991750.0,-5000408.0,2474628.729979,
Tax Rate For Calcs,0.074,0.071,0.056,0.04924,
Normalized EBITDA,5125066000.0,4721910000.0,3706786000.0,2928636000.0,
Total Unusual Items,-339240000.0,-394250000.0,-89293000.0,50256000.0,
Total Unusual Items Excluding Goodwill,-339240000.0,-394250000.0,-89293000.0,50256000.0,
Net Income From Continuing Operation Net Minority Interest,1058590000.0,860772000.0,872309000.0,869408000.0,
Reconciled Depreciation,2524200000.0,2395644000.0,1895177000.0,1670389000.0,
Reconciled Cost Of Revenue,428800000.0,377675000.0,316964000.0,226330000.0,
EBITDA,4785826000.0,4327660000.0,3617493000.0,2978892000.0,
EBIT,2261626000.0,1932016000.0,1722316000.0,1308503000.0,
Net Interest Income,-1142201000.0,-1024135000.0,-730423000.0,-465223000.0,
Interest Expense,1106497000.0,998074000.0,779045000.0,445448000.0,
Interest Income,,3279000.0,73460000.0,76611000.0,13847000.0
Normalized Income,1372726240.0,1227030250.0,956601592.0,821626628.729979,
Net Income From Continuing And Discontinued Operation,1058590000.0,860772000.0,872309000.0,869408000.0,
Total Expenses,3155554000.0,2950214000.0,2356677000.0,2035178000.0,
Diluted Average Shares,911015000.0,865842000.0,694819000.0,613472663.0,
Basic Average Shares,907169000.0,692298000.0,692298000.0,611765815.0,
Diluted EPS,1.17,0.98,1.26,1.42,
Basic EPS,1.17,0.98,1.26,1.42,
Diluted NI Availto Com Stockholders,1058590000.0,847893000.0,872309000.0,869408000.0,
Net Income Common Stockholders,1058590000.0,847893000.0,872309000.0,869408000.0,
Otherunder Preferred Stock Dividend,0.0,5116000.0,0.0,0.0,
Preferred Stock Dividends,,7763000.0,,,
Net Income,1058590000.0,860772000.0,872309000.0,869408000.0,
Minority Interests,-11193000.0,-6569000.0,-4605000.0,-3008000.0,
Net Income Including Noncontrolling Interests,1069783000.0,867341000.0,876914000.0,872416000.0,
Net Income Continuous Operations,1069783000.0,867341000.0,876914000.0,872416000.0,
Tax Provision,85346000.0,66601000.0,52021000.0,45183000.0,
Pretax Income,1155129000.0,933942000.0,928935000.0,917599000.0,
Other Income Expense,-296493000.0,-362851000.0,-62958000.0,74319000.0,
Other Non Operating Income Expenses,29417000.0,23606000.0,23789000.0,30511000.0,
Special Income Charges,-495549000.0,-522125000.0,-101546000.0,-39390000.0,
Other Special Charges,,,,-367000.0,97178000.0
Write Off,471335000.0,425833000.0,87082000.0,25860000.0,
Impairment Of Capital Assets,,,87082000.0,25860000.0,38967000.0
Restructuring And Mergern Acquisition,24214000.0,96292000.0,14464000.0,13897000.0,
Earnings From Equity Interest,13330000.0,7793000.0,2546000.0,-6448000.0,
Gain On Sale Of Security,156309000.0,127875000.0,12253000.0,89646000.0,
Net Non Operating Interest Income Expense,-1142201000.0,-1024135000.0,-730423000.0,-465223000.0,
Total Other Finance Cost,35704000.0,29340000.0,730423000.0,465223000.0,
Interest Expense Non Operating,1106497000.0,998074000.0,779045000.0,445448000.0,
Interest Income Non Operating,,3279000.0,73460000.0,76611000.0,13847000.0
Operating Income,2593823000.0,2320928000.0,1722316000.0,1308503000.0,
Operating Expense,2726754000.0,2572539000.0,2039713000.0,1808848000.0,
Depreciation Amortization Depletion Income Statement,2524200000.0,2395644000.0,1895177000.0,1670389000.0,
Depreciation And Amortization In Income Statement,2524200000.0,2395644000.0,1895177000.0,1670389000.0,
Selling General And Administration,202554000.0,176895000.0,144536000.0,138459000.0,
General And Administrative Expense,202554000.0,176895000.0,144536000.0,138459000.0,
Other Gand A,202554000.0,176895000.0,144536000.0,138459000.0,
Gross Profit,5320577000.0,4893467000.0,3762029000.0,3117351000.0,
Cost Of Revenue,428800000.0,377675000.0,316964000.0,226330000.0,
Total Revenue,5749377000.0,5271142000.0,4078993000.0,3343681000.0,
Operating Revenue,5437332000.0,5043748000.0,3958150000.0,3299657000.0,
