,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,606000000.0,617000000.0,616000000.0,617000000.0,616295590.0,
Share Issued,606000000.0,617000000.0,616000000.0,617000000.0,616295590.0,
Net Debt,7791000000.0,8010000000.0,8043000000.0,7253000000.0,7593000000.0,
Total Debt,8407000000.0,8701000000.0,8863000000.0,8315000000.0,8531000000.0,
Tangible Book Value,-10727000000.0,-10749000000.0,-10951000000.0,-10235000000.0,-10356000000.0,
Invested Capital,10739000000.0,11158000000.0,11228000000.0,10528000000.0,10627000000.0,
Working Capital,-1435000000.0,-1263000000.0,-1430000000.0,-1407000000.0,-2444000000.0,
Net Tangible Assets,-10727000000.0,-10749000000.0,-10951000000.0,-10235000000.0,-10356000000.0,
Capital Lease Obligations,,,,56000000.0,55000000.0,60000000.0
Common Stock Equity,2332000000.0,2457000000.0,2365000000.0,2269000000.0,2151000000.0,
Total Capitalization,10499000000.0,10878000000.0,10940000000.0,10237000000.0,9231000000.0,
Total Equity Gross Minority Interest,2332000000.0,2457000000.0,2365000000.0,2269000000.0,2151000000.0,
Stockholders Equity,2332000000.0,2457000000.0,2365000000.0,2269000000.0,2151000000.0,
Gains Losses Not Affecting Retained Earnings,19000000.0,4000000.0,26000000.0,-33000000.0,-46000000.0,
Other Equity Adjustments,19000000.0,4000000.0,26000000.0,-33000000.0,-46000000.0,
Retained Earnings,32000000.0,217000000.0,160000000.0,236000000.0,171000000.0,
Capital Stock,2281000000.0,2236000000.0,2179000000.0,2066000000.0,2026000000.0,
Common Stock,2281000000.0,2236000000.0,2179000000.0,2066000000.0,2026000000.0,
Total Liabilities Net Minority Interest,13499000000.0,13594000000.0,13995000000.0,13226000000.0,13212000000.0,
Total Non Current Liabilities Net Minority Interest,10811000000.0,11042000000.0,11137000000.0,10375000000.0,9448000000.0,
Other Non Current Liabilities,757000000.0,750000000.0,729000000.0,45000000.0,47000000.0,
Non Current Accrued Expenses,,,,601000000.0,598000000.0,591000000.0
Tradeand Other Payables Non Current,1583000000.0,1548000000.0,1509000000.0,1420000000.0,1385000000.0,
Non Current Deferred Liabilities,304000000.0,323000000.0,324000000.0,299000000.0,295000000.0,
Non Current Deferred Revenue,84000000.0,94000000.0,90000000.0,77000000.0,72000000.0,
Non Current Deferred Taxes Liabilities,220000000.0,229000000.0,234000000.0,222000000.0,223000000.0,
Long Term Debt And Capital Lease Obligation,8167000000.0,8421000000.0,8575000000.0,8010000000.0,7123000000.0,
Long Term Capital Lease Obligation,,,,42000000.0,43000000.0,47000000.0
Long Term Debt,8167000000.0,8421000000.0,8575000000.0,7968000000.0,7080000000.0,
Current Liabilities,2688000000.0,2552000000.0,2858000000.0,2851000000.0,3764000000.0,
Other Current Liabilities,427000000.0,325000000.0,612000000.0,,,
Current Deferred Liabilities,1822000000.0,1768000000.0,1783000000.0,1846000000.0,1777000000.0,
Current Deferred Revenue,1822000000.0,1768000000.0,1783000000.0,1846000000.0,1777000000.0,
Current Debt And Capital Lease Obligation,240000000.0,280000000.0,288000000.0,305000000.0,1408000000.0,
Current Capital Lease Obligation,,,,14000000.0,12000000.0,13000000.0
Current Debt,240000000.0,280000000.0,288000000.0,291000000.0,1396000000.0,
Other Current Borrowings,,,,291000000.0,1396000000.0,1391000000.0
Pensionand Other Post Retirement Benefit Plans Current,116000000.0,98000000.0,85000000.0,105000000.0,93000000.0,
Payables And Accrued Expenses,83000000.0,81000000.0,90000000.0,595000000.0,486000000.0,
Current Accrued Expenses,,,,181000000.0,168000000.0,272000000.0
Interest Payable,,,,86000000.0,67000000.0,110000000.0
Payables,83000000.0,81000000.0,90000000.0,414000000.0,318000000.0,
Total Tax Payable,,,,320000000.0,216000000.0,224000000.0
Income Tax Payable,,,,215000000.0,125000000.0,138000000.0
Accounts Payable,83000000.0,81000000.0,90000000.0,94000000.0,102000000.0,
