,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.12100001,73310110,1406087932,0.0152
1,2025-12-31,Blackrock Inc.,0.0859,52027567,997888750,-0.026400002
2,2025-12-31,"FMR, LLC",0.0687,41603679,797958575,0.028800001
3,2025-12-31,State Street Corporation,0.0496,30052263,576402413,-0.0166
4,2025-12-31,"Ameriprise Financial, Inc.",0.0377,22863294,438517985,-0.0043
5,2025-12-31,First Trust Advisors LP,0.032899998,19941546,382478858,0.2233
6,2025-12-31,Boston Partners,0.025799999,15644289,300057467,0.1428
7,2025-12-31,"Geode Capital Management, LLC",0.0257,15592196,299058324,0.0084
8,2025-12-31,"Beutel, Goodman & Company Ltd",0.0215,13031328,249940875,-0.079
9,2025-12-31,"Nuveen, LLC",0.0177,10720607,205621245,-0.2232
