address1,address2,city,state,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,marketState,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,longName,corporateActions,regularMarketTime,hasPrePostMarketData,firstTradeDateMilliseconds,trailingPegRatio
909 Rose Avenue,Suite 200,North Bethesda,MD,20852-4041,United States,301 998 8100,301 998 3700,https://www.federalrealty.com,REIT - Retail,reit-retail,REIT - Retail,Real Estate,real-estate,Real Estate,"Federal Realty Investment Trust is a recognized leader in the ownership, operation and redevelopment of high-quality retail-based properties located primarily in major coastal markets and select underserved regions with strong economic and demographic fundamentals. Founded in 1962, Federal Realty's mission is to deliver long-term, sustainable growth through investing in communities where retail demand exceeds supply. This includes a portfolio of open-air shopping centers and mixed-use destinationssuch as Santana Row, Pike & Rose and Assembly Rowwhich together reflect the company's ability to create distinctive, high-performing environments that serve as vibrant destinations for their communities. As of December 31, 2025, Federal Realty's 104 properties include approximately 3,700 tenants in 28.8 million commercial square feet, and approximately 2,700 residential units. Federal Realty has increased its quarterly dividends to its shareholders for 58 consecutive years, the longest record in the REIT industry. The company is an S&P 500 index member, and its shares are traded on the NYSE under the symbol FRT. Federal Realty Investment Trust was incorporated in 1962 in Maryland, USA.",314,"[{'maxAge': 1, 'name': 'Mr. Donald C. Wood CPA', 'age': 64, 'title': 'CEO, President & Director', 'yearBorn': 1961, 'fiscalYear': 2025, 'totalPay': 2374712, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Daniel  Guglielmone', 'age': 58, 'title': 'Executive VP, CFO & Treasurer', 'yearBorn': 1967, 'fiscalYear': 2025, 'totalPay': 1540618, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Wendy A. Seher', 'title': 'Executive VP, Eastern Region President and Chief Operating Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jeffrey  Kreshek', 'title': 'Executive VP, Western Region President and Chief Operating Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jan W. Sweetnam', 'age': 65, 'title': 'Executive VP & Chief Investment Officer', 'yearBorn': 1960, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Melissa  Solis', 'age': 47, 'title': 'Chief Accounting Officer & Senior VP', 'yearBorn': 1978, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Porter  Bellew', 'title': 'Senior Vice President & Chief Information Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jill Ryann Sawyer', 'title': 'Senior Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Laura  Houser', 'title': 'Vice President of Human Resources', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Lance W. Billingsley', 'title': 'Senior Vice President of Anchor Leasing', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",7,2,7,8,6,1775001600,1767139200,[],86400,2,106.78,106.65,106.65,107.46,106.78,106.65,106.65,107.46,4.49,4.2,1775001600,0.953,4.13,0.992,22.880342,33.651794,207834,207834,829623,866880,866880,107.12,107.24,100,100,9307117568,9225397266,80.65,110.89,171.08,2.25,7.266105,105.425,99.7251,4.46,0.041768122,USD,False,14543440896,0.32092997,77862394,86388213,12038,2403747,1770940800,1773360000,0.0001,0.01122,0.9979,0.01,0.0002,86917420,35.807,2.9904768,1767139200,1798675200,1767139200,0.98,401703008,4.68,3.182,3:2,500083200,11.354,17.855,0.27788413,0.32693863,1.13,1775001600,EQUITY,107.08,133.0,103.0,115.57895,116.0,2.10526,buy,19,110016000,1.275,814518976,5028306944,0.36,0.371,1280894976,143.64,14.92,0.03267,0.12235,869945984,466555872,622377984,0.987,0.075,0.67917,0.6359,0.34458,USD,FRT,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,REGULAR,15,0,2.1 - Buy,False,0.30000305,106.65 - 107.46,NYSE,829623,26.43,0.32771233,80.65 - 110.89,-3.8099976,-0.034358352,27.788412,1776211200,1777638600,1777638600,1777638600,1777640400,1777640400,False,4.68,3.182,2.914,36.74674,1.6549988,0.015698351,7.354904,0.073751785,NYQ,finmb_271305,America/New_York,EDT,-14400000,us_market,False,0.28095436,107.08,Federal Realty Investment Trust,Federal Realty Investment Trust,[],1775578952,True,105283800000,
