,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-01-31,VANGUARD SPECIALIZED FUNDS-Vanguard Real Estate Index Fund,0.0354,3059503,327611586,0.0055
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031400003,2712782,290484701,0.0004
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0229,1979346,211948373,0.0217
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0227,1957600,209619811,-0.042600002
4,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.0189,1634239,174994315,0.0577
5,2026-02-28,ProShares Trust-ProShares S&P 500 Dividend Aristocrats ETF,0.0188,1624967,174001469,0.0023
6,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Value Index Fund,0.0146,1262244,135161089,-0.0355
7,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0117,1009345,108080664,-0.0105
8,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0116,999074,106980845,0.0016
9,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0107,922934,98827774,-0.0186
