period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,333134860,323951000,336149000,7,308879000,0.0785
+1q,331810410,326934000,338943870,7,311246000,0.0661
0y,1353661440,1325852000,1379364910,8,1277862000,0.059299998
+1y,1417732190,1374796000,1497304410,9,1353661440,0.0473
