,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.096099995,296419877,24118202658,-0.0070999996
1,2025-12-31,Blackrock Inc.,0.085,262383174,21348806391,0.0286
2,2025-12-31,"FMR, LLC",0.0602,185705183,15109901818,-0.0392
3,2025-12-31,State Street Corporation,0.0444,137088237,11154184110,-0.0107
4,2025-12-31,JPMORGAN CHASE & CO,0.0424,130851080,10646697844,-0.5494
5,2025-12-31,"Geode Capital Management, LLC",0.0235,72382568,5889407490,-0.0166
6,2025-12-31,"Wellington Management Group, LLP",0.0235,72409976,5891637542,-0.121400006
7,2025-12-31,Morgan Stanley,0.0174,53574153,4359060844,-0.029000001
8,2025-12-31,Bank of America Corporation,0.0166,51281147,4172490416,0.0069
9,2025-12-31,NORGES BANK,0.015700001,48418055,3939534941,-0.0279
