period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,21798613350,21541000000,22014000000,7,20149000000,0.08189999
+1q,21979918310,21761428190,22157000000,7,20822000000,0.0556
0y,88273640370,87710000000,89247283870,10,83699000000,0.0547
+1y,92095262220,88381000000,94489002870,9,88273640370,0.0433
