period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.57893,1.46919,1.69,1.39,19,0.1359
+1q,1.75353,1.66,1.86,1.6,19,0.096
0y,6.98646,5.98,7.247,6.26,23,0.116000004
+1y,7.94771,6.75,8.405,6.98646,22,0.1376
