Date,Stock Splits
1977-06-20 00:00:00-04:00,2.0
1988-07-01 00:00:00-04:00,1.5
1989-07-24 00:00:00-04:00,2.0
1993-06-29 00:00:00-04:00,2.0
1997-10-14 00:00:00-04:00,2.0
2006-08-14 00:00:00-04:00,2.0
