,2026-01-31,2025-01-31,2024-01-31,2023-01-31
Free Cash Flow,2376000000.0,1505000000.0,1252000000.0,2025000000.0
Repurchase Of Capital Stock,-1402000000.0,-852000000.0,-795000000.0,-1101000000.0
Repayment Of Debt,-300000000.0,0.0,0.0,-350000000.0
Issuance Of Debt,499000000.0,0.0,0.0,0.0
Issuance Of Capital Stock,137000000.0,121000000.0,130000000.0,124000000.0
Capital Expenditure,-76000000.0,-102000000.0,-61000000.0,-46000000.0
Interest Paid Supplemental Data,76000000.0,69000000.0,69000000.0,86000000.0
Income Tax Paid Supplemental Data,258000000.0,281000000.0,321000000.0,241000000.0
End Cash Position,2249000000.0,1599000000.0,1892000000.0,1947000000.0
Beginning Cash Position,1599000000.0,1892000000.0,1947000000.0,1528000000.0
Effect Of Exchange Rate Changes,10000000.0,-10000000.0,-14000000.0,-22000000.0
Changes In Cash,640000000.0,-283000000.0,-41000000.0,441000000.0
Financing Cash Flow,-1361000000.0,-987000000.0,-852000000.0,-1487000000.0
Cash Flow From Continuing Financing Activities,-1361000000.0,-987000000.0,-852000000.0,-1487000000.0
Net Other Financing Charges,-295000000.0,-256000000.0,-187000000.0,-160000000.0
Net Common Stock Issuance,-1265000000.0,-731000000.0,-665000000.0,-977000000.0
Common Stock Payments,-1402000000.0,-852000000.0,-795000000.0,-1101000000.0
Common Stock Issuance,137000000.0,121000000.0,130000000.0,124000000.0
Net Issuance Payments Of Debt,199000000.0,0.0,0.0,-350000000.0
Net Long Term Debt Issuance,199000000.0,0.0,0.0,-350000000.0
Long Term Debt Payments,-300000000.0,0.0,0.0,-350000000.0
Long Term Debt Issuance,499000000.0,0.0,0.0,0.0
Investing Cash Flow,-451000000.0,-903000000.0,-502000000.0,-143000000.0
Cash Flow From Continuing Investing Activities,-451000000.0,-903000000.0,-502000000.0,-143000000.0
Net Other Investing Changes,1000000.0,-22000000.0,2000000.0,-54000000.0
Net Investment Purchase And Sale,-376000000.0,24000000.0,-373000000.0,53000000.0
Sale Of Investment,785000000.0,861000000.0,764000000.0,450000000.0
Purchase Of Investment,-1161000000.0,-837000000.0,-1137000000.0,-397000000.0
Net Business Purchase And Sale,0.0,-825000000.0,-70000000.0,-96000000.0
Purchase Of Business,0.0,-825000000.0,-70000000.0,-96000000.0
Net Intangibles Purchase And Sale,-33000000.0,-62000000.0,-30000000.0,-6000000.0
Purchase Of Intangibles,-33000000.0,-62000000.0,-30000000.0,-6000000.0
Capital Expenditure Reported,-43000000.0,-40000000.0,-31000000.0,-40000000.0
Operating Cash Flow,2452000000.0,1607000000.0,1313000000.0,2071000000.0
Cash Flow From Continuing Operating Activities,2452000000.0,1607000000.0,1313000000.0,2071000000.0
Change In Working Capital,-501000000.0,-458000000.0,-451000000.0,554000000.0
Change In Other Working Capital,555000000.0,-134000000.0,-316000000.0,798000000.0
Change In Payables And Accrued Expense,426000000.0,296000000.0,35000000.0,185000000.0
Change In Payable,426000000.0,296000000.0,35000000.0,185000000.0
Change In Account Payable,455000000.0,238000000.0,27000000.0,36000000.0
Change In Tax Payable,-29000000.0,58000000.0,8000000.0,149000000.0
Change In Income Tax Payable,-29000000.0,58000000.0,8000000.0,149000000.0
Change In Prepaid Assets,-1051000000.0,-488000000.0,-256000000.0,-182000000.0
Change In Receivables,-431000000.0,-132000000.0,86000000.0,-247000000.0
Changes In Account Receivables,-431000000.0,-132000000.0,86000000.0,-247000000.0
Other Non Cash Items,545000000.0,211000000.0,88000000.0,130000000.0
Stock Based Compensation,788000000.0,683000000.0,703000000.0,657000000.0
Asset Impairment Charge,0.0,0.0,14000000.0,34000000.0
Deferred Tax,301000000.0,-121000000.0,-86000000.0,-277000000.0
Deferred Income Tax,301000000.0,-121000000.0,-86000000.0,-277000000.0
Depreciation Amortization Depletion,195000000.0,180000000.0,139000000.0,150000000.0
Depreciation And Amortization,195000000.0,180000000.0,139000000.0,150000000.0
Depreciation,195000000.0,180000000.0,139000000.0,150000000.0
Net Income From Continuing Operations,1124000000.0,1112000000.0,906000000.0,823000000.0
