period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1891956050,1861000000,1905790000,23,1633000000,0.1586
+1q,1989166070,1909000000,2024300000,23,1763000000,0.1283
0y,8150935650,8105200000,8215000000,29,7206000000,0.1311
+1y,9000857630,8723300000,9513000000,31,8150935650,0.1043
