period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,3276000000,3225000000,3360000000,4,3735000000,-0.1229
+1q,3452500000,3323000000,3582000000,2,4119000000,-0.1618
0y,13602600000,13226000000,14111400000,4,15513000000,-0.123100005
+1y,14190000000,13424000000,15117000000,5,13602600000,0.0432
