,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,3068000000.0,4957000000.0,4553000000.0,3695000000.0,
Repurchase Of Capital Stock,-797000000.0,-200000000.0,0.0,-61000000.0,
Issuance Of Debt,0.0,200000000.0,300000000.0,0.0,
Issuance Of Capital Stock,0.0,0.0,1445000000.0,0.0,
Interest Paid Supplemental Data,150000000.0,147000000.0,130000000.0,98000000.0,
Income Tax Paid Supplemental Data,150000000.0,397000000.0,196000000.0,171000000.0,
End Cash Position,1318000000.0,1549000000.0,1437000000.0,1398000000.0,
Beginning Cash Position,1549000000.0,1437000000.0,1398000000.0,1441000000.0,
Effect Of Exchange Rate Changes,-28000000.0,16000000.0,-23000000.0,39000000.0,
Changes In Cash,-203000000.0,96000000.0,60000000.0,-82000000.0,
Financing Cash Flow,-1175000000.0,-383000000.0,1409000000.0,-359000000.0,
Cash Flow From Continuing Financing Activities,-1175000000.0,-383000000.0,1410000000.0,-359000000.0,
Net Other Financing Charges,-22000000.0,-25000000.0,-25000000.0,-26000000.0,
Proceeds From Stock Option Exercised,-21000000.0,-24000000.0,-23000000.0,-17000000.0,
Cash Dividends Paid,-335000000.0,-334000000.0,-288000000.0,-255000000.0,
Common Stock Dividend Paid,-335000000.0,-334000000.0,-288000000.0,-255000000.0,
Net Common Stock Issuance,-797000000.0,-200000000.0,1445000000.0,-61000000.0,
Common Stock Payments,-797000000.0,-200000000.0,0.0,-61000000.0,
Common Stock Issuance,0.0,0.0,1445000000.0,0.0,
Net Issuance Payments Of Debt,0.0,200000000.0,300000000.0,0.0,
Net Long Term Debt Issuance,,200000000.0,300000000.0,,1177000000.0
Long Term Debt Issuance,0.0,200000000.0,300000000.0,0.0,
Investing Cash Flow,-2096000000.0,-4478000000.0,-5902000000.0,-3418000000.0,
Cash Flow From Continuing Investing Activities,-2097000000.0,-4476000000.0,-5902000000.0,-3418000000.0,
Net Other Investing Changes,-258000000.0,-965000000.0,-721000000.0,-1618000000.0,
Dividends Received Cfi,334000000.0,409000000.0,245000000.0,266000000.0,
Net Investment Purchase And Sale,-2172000000.0,-3922000000.0,-5426000000.0,-2066000000.0,
Sale Of Investment,8208000000.0,10234000000.0,6390000000.0,6434000000.0,
Purchase Of Investment,-10380000000.0,-14156000000.0,-11816000000.0,-8500000000.0,
Operating Cash Flow,3068000000.0,4957000000.0,4553000000.0,3695000000.0,
Cash Flow From Continuing Operating Activities,3067000000.0,4956000000.0,4553000000.0,3696000000.0,
Dividend Received Cfo,195000000.0,163000000.0,120000000.0,180000000.0,
Change In Working Capital,1243000000.0,3543000000.0,1655000000.0,2364000000.0,
Change In Other Working Capital,-677000000.0,-969000000.0,-1066000000.0,-572000000.0,
Change In Other Current Assets,,,,,-612569000.0
Change In Payables And Accrued Expense,-235000000.0,135000000.0,18000000.0,201000000.0,
Change In Payable,-235000000.0,135000000.0,18000000.0,201000000.0,
Change In Account Payable,-235000000.0,135000000.0,18000000.0,201000000.0,
Change In Prepaid Assets,498000000.0,-313000000.0,-112000000.0,-363000000.0,
Change In Receivables,-1569000000.0,-1806000000.0,-921000000.0,-848000000.0,
Changes In Account Receivables,-1569000000.0,-1806000000.0,-921000000.0,-848000000.0,
Other Non Cash Items,1000000.0,1000000.0,,-1000000.0,1000000.0
Stock Based Compensation,61000000.0,63000000.0,49000000.0,45000000.0,
Amortization Of Securities,-166000000.0,-167000000.0,-64000000.0,55000000.0,
Operating Gains Losses,143000000.0,-19000000.0,276000000.0,455000000.0,
Gain Loss On Investment Securities,143000000.0,-19000000.0,276000000.0,455000000.0,
Net Income From Continuing Operations,1591000000.0,1373000000.0,2517000000.0,597000000.0,
