,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0311,4670723,256936464,0.0013
1,2025-11-30,SCHWAB STRATEGIC TRUST-Schwab US Dividend Equity ETF,0.028199999,4243936,233458912,-0.0054
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0249,3750672,206324460,0.024300002
3,2026-01-31,VANGUARD WINDSOR FUNDS-Vanguard Windsor Fund,0.0235,3531364,194260327,0.4452
4,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0224,3371519,185467254,-0.0417
5,2026-01-31,iShares Trust-iShares Select Dividend ETF,0.0219,3301329,181606102,-0.016900001
6,2026-01-31,iShares Trust-iShares Semiconductor ETF,0.0179,2691572,148063371,0.0335
7,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.0154,2316403,127425325,0.058000002
8,2025-11-30,VANGUARD WORLD FUND-Vanguard Information Technology Index Fund,0.0149,2238568,123143621,0.048299998
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Value Index Fund,0.0145000005,2175383,119667815,-0.0339
