Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-03-17,2026-02-24,"[datetime.date(2026, 5, 13)]",1.08195,1.03,1.04319,910945000,900000000,901415320
