period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,14716328470,14563000000,14850553530,18,13343000000,0.1029
+1q,16824880620,16585599999,17056000000,17,15423000000,0.090900004
0y,67089666480,66602000000,67544279660,27,61160000000,0.096999995
+1y,72556061690,70380000000,74028042850,27,67089666480,0.081499994
