period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,3.01491,2.94,3.17,2.46,20,0.22559999
+1q,3.77862,3.59,4.02,2.97,20,0.2723
0y,14.5364,14.15,15.25,10.0,31,0.45360002
+1y,16.11592,14.95,17.43,14.5364,29,0.1087
