period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.33831,1.29994,1.4,1.47,12,-0.0896
+1q,1.46618,1.26,1.61,1.34,12,0.0942
0y,6.06148,5.8,6.35,5.95,13,0.0187
+1y,6.5249,5.95,7.0,6.06148,13,0.0765
