period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2608239740,2496349000,2652400000,11,2666419000,-0.0218
+1q,2698271860,2591000000,2810059810,10,2651885000,0.0175
0y,11166345240,10795000000,11514800000,14,11069009000,0.0088
+1y,11582588230,10764000000,12235697000,14,11166345240,0.0373
