,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1248,16593554,2426973116,-0.0072000003
1,2025-12-31,Blackrock Inc.,0.08930001,11872659,1736495040,-0.0335
2,2025-12-31,State Street Corporation,0.058000002,7714360,1128302251,0.0007
3,2025-12-31,"First Eagle Investment Management, LLC",0.0475,6312305,923237694,0.0050999997
4,2025-12-31,LOOMIS SAYLES & CO L P,0.0428,5692486,832582971,-0.0242
5,2025-12-31,FIL LTD,0.0343,4557119,666524199,-0.0047
6,2025-12-31,"Geode Capital Management, LLC",0.026199998,3488126,510173289,-0.0033000002
7,2025-12-31,Boston Partners,0.026099999,3470699,507624416,-0.025999999
8,2025-12-31,Bank of America Corporation,0.0199,2641710,386376490,-0.0217
9,2025-12-31,"Baird Financial Group, Inc.",0.015700001,2085758,305062953,0.0355
